Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals difference,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.53,0.43,0,1000,0,0.286907,0.43032
0.53,0.44,0,1000,0,0.293168,0.439664
0.53,0.44,0,1000,0,0.294232,0.441081
0.53,0.44,0,1000,0,0.293463,0.440764
0.53,0.44,0,1000,0,0.293683,0.440334
0.53,0.44,0,1000,0,0.294708,0.442529
0.53,0.44,0,1000,0,0.294217,0.441232
0.53,0.44,0,1000,0,0.292541,0.438763
0.53,0.44,0,1000,0,0.293473,0.43991
0.53,0.44,0,1000,0,0.294975,0.442442
0.53,0.44,0,1000,0,0.293283,0.439972
0.53,0.45,0,1000,0,0.300179,0.450465
0.53,0.45,0,1000,0,0.299898,0.449577
0.53,0.45,0,1000,0,0.300979,0.451405
0.53,0.45,0,1000,0,0.299281,0.449058
0.53,0.45,0,1000,0,0.301172,0.451639
0.53,0.45,0,1000,0,0.300606,0.450468
0.53,0.45,0,1000,0,0.300474,0.450547
0.53,0.45,0,1000,0,0.300534,0.450748
0.53,0.45,0,1000,0,0.298868,0.448879
0.53,0.45,0,1000,0,0.301655,0.452691
0.53,0.46,0,1000,0,0.306001,0.45905
0.53,0.46,0,1000,0,0.305932,0.458892
0.53,0.46,0,1000,0,0.3058,0.45865
0.53,0.46,0,1000,0,0.306669,0.460228
0.53,0.46,0,1000,0,0.307967,0.46194
0.53,0.46,0,1000,0,0.306615,0.460076
0.53,0.46,0,1000,0,0.305468,0.458395
0.53,0.46,0,1000,0,0.306407,0.459426
0.53,0.46,0,1000,0,0.3057,0.458511
0.53,0.46,0,1000,0,0.305442,0.457976
0.53,0.47,0,1000,0,0.31209,0.46819
0.53,0.47,0,1000,0,0.314925,0.47186
0.53,0.47,0,1000,0,0.313213,0.470007
0.53,0.47,0,1000,0,0.31389,0.470828
0.53,0.47,0,1000,0,0.313304,0.46981
0.53,0.47,0,1000,0,0.312693,0.469077
0.53,0.47,0,1000,0,0.314057,0.47101
0.53,0.47,0,1000,0,0.312108,0.468082
0.53,0.47,0,1000,0,0.312995,0.469055
0.53,0.47,0,1000,0,0.312457,0.468564
0.53,0.48,0,1000,0,0.320518,0.480919
0.53,0.48,0,1000,0,0.320582,0.480808
0.53,0.48,0,1000,0,0.319851,0.479948
0.53,0.48,0,1000,0,0.320731,0.480846
0.53,0.48,0,1000,0,0.320727,0.481031
0.53,0.48,0,1000,0,0.319273,0.479109
0.53,0.48,0,1000,0,0.32041,0.480748
0.53,0.48,0,1000,0,0.320285,0.480371
0.53,0.48,0,1000,0,0.320617,0.480838
0.53,0.48,0,1000,0,0.319962,0.480298
0.53,0.49,0,1000,0,0.326823,0.490304
0.53,0.49,0,1000,0,0.326402,0.489352
0.53,0.49,0,1000,0,0.327722,0.491528
0.53,0.49,0,1000,0,0.325969,0.489225
0.53,0.49,0,1000,0,0.32729,0.491101
0.53,0.49,0,1000,0,0.325687,0.488559
0.53,0.49,0,1000,0,0.326741,0.489876
0.53,0.49,0,1000,0,0.326939,0.490059
0.53,0.49,0,1000,0,0.325254,0.488028
0.53,0.49,0,1000,0,0.326427,0.48926
0.53,0.5,0,1000,0,0.333406,0.500385
0.53,0.5,0,1000,0,0.333283,0.499735
0.53,0.5,0,1000,0,0.334075,0.500992
0.53,0.5,0,1000,0,0.333874,0.500919
0.53,0.5,0,1000,0,0.332428,0.498907
0.53,0.5,0,1000,0,0.332598,0.499059
0.53,0.5,0,1000,0,0.33474,0.502132
0.53,0.5,0,1000,0,0.333824,0.500415
0.53,0.5,0,1000,0,0.333512,0.500228
0.53,0.5,0,1000,0,0.333476,0.49998
0.54,0,0,1000,0,0,0
0.54,0.01,0,1000,0,0.00660977,0.00991168
0.54,0.01,0,1000,0,0.00668896,0.0100283
0.54,0.01,0,1000,0,0.00667592,0.0100144
0.54,0.01,0,1000,0,0.00666201,0.00998823
0.54,0.01,0,1000,0,0.00667094,0.0100037
0.54,0.01,0,1000,0,0.00667579,0.01
0.54,0.01,0,1000,0,0.00666293,0.0100002
0.54,0.01,0,1000,0,0.0066902,0.0100295
0.54,0.01,0,1000,0,0.00666649,0.00999663
0.54,0.01,0,1000,0,0.00663718,0.00996301
0.54,0.02,0,1000,0,0.0132284,0.0198462
0.54,0.02,0,1000,0,0.0132891,0.0199969
0.54,0.02,0,1000,0,0.0133033,0.0199828
0.54,0.02,0,1000,0,0.0132635,0.0198808
0.54,0.02,0,1000,0,0.0134197,0.020134
0.54,0.02,0,1000,0,0.0134269,0.0201562
0.54,0.02,0,1000,0,0.0133397,0.0200363
0.54,0.02,0,1000,0,0.0133175,0.0199832
0.54,0.02,0,1000,0,0.0132859,0.0199381
0.54,0.02,0,1000,0,0.0132099,0.019845
0.54,0.03,0,1000,0,0.0199474,0.0299153
0.54,0.03,0,1000,0,0.0198706,0.0297856
0.54,0.03,0,1000,0,0.0200442,0.0300849
0.54,0.03,0,1000,0,0.0199082,0.0299078
0.54,0.03,0,1000,0,0.0199411,0.0298826
0.54,0.03,0,1000,0,0.019955,0.029968
0.54,0.03,0,1000,0,0.0200775,0.0301186
0.54,0.03,0,1000,0,0.0198895,0.0298786
0.54,0.03,0,1000,0,0.0200262,0.0300533
0.54,0.03,0,1000,0,0.020141,0.0301971
0.54,0.04,0,1000,0,0.0267191,0.0400638
0.54,0.04,0,1000,0,0.0265868,0.039905
0.54,0.04,0,1000,0,0.0267542,0.0400831
0.54,0.04,0,1000,0,0.0266083,0.0399471
0.54,0.04,0,1000,0,0.0267146,0.0400204
0.54,0.04,0,1000,0,0.0267244,0.0400577
0.54,0.04,0,1000,0,0.0265367,0.0398177
0.54,0.04,0,1000,0,0.0265301,0.039788
0.54,0.04,0,1000,0,0.0266475,0.0399908
0.54,0.04,0,1000,0,0.0265316,0.0399023
0.54,0.05,0,1000,0,0.0333771,0.0500471
0.54,0.05,0,1000,0,0.0332487,0.0498617
0.54,0.05,0,1000,0,0.0336541,0.0504583
0.54,0.05,0,1000,0,0.0335522,0.0503487
0.54,0.05,0,1000,0,0.033275,0.0497923
0.54,0.05,0,1000,0,0.0334926,0.0502118
0.54,0.05,0,1000,0,0.0335935,0.0503068
0.54,0.05,0,1000,0,0.033299,0.0499099
0.54,0.05,0,1000,0,0.033486,0.0501572
0.54,0.05,0,1000,0,0.0334046,0.0501243
0.54,0.06,0,1000,0,0.0400625,0.0600674
0.54,0.06,0,1000,0,0.0398027,0.0597614
0.54,0.06,0,1000,0,0.0399497,0.0600064
0.54,0.06,0,1000,0,0.0401479,0.0601954
0.54,0.06,0,1000,0,0.0401209,0.0601053
0.54,0.06,0,1000,0,0.0401053,0.0601172
0.54,0.06,0,1000,0,0.0401429,0.0602915
0.54,0.06,0,1000,0,0.0398962,0.0597581
0.54,0.06,0,1000,0,0.0400178,0.0599883
0.54,0.06,0,1000,0,0.0402175,0.0602807
0.54,0.07,0,1000,0,0.0466354,0.0699776
0.54,0.07,0,1000,0,0.0461417,0.0692004
0.54,0.07,0,1000,0,0.0469001,0.0704597
0.54,0.07,0,1000,0,0.0467716,0.0701661
0.54,0.07,0,1000,0,0.0467428,0.0702191
0.54,0.07,0,1000,0,0.0462292,0.0694149
0.54,0.07,0,1000,0,0.0466765,0.0700558
0.54,0.07,0,1000,0,0.0469191,0.0702959
0.54,0.07,0,1000,0,0.0468327,0.0702572
0.54,0.07,0,1000,0,0.0465106,0.0696835
0.54,0.08,0,1000,0,0.0533906,0.080084
0.54,0.08,0,1000,0,0.0533844,0.0800059
0.54,0.08,0,1000,0,0.0536042,0.0803392
0.54,0.08,0,1000,0,0.0533409,0.0800648
0.54,0.08,0,1000,0,0.0532971,0.0799221
0.54,0.08,0,1000,0,0.0534445,0.0801128
0.54,0.08,0,1000,0,0.0534359,0.0801297
0.54,0.08,0,1000,0,0.0533373,0.0800833
0.54,0.08,0,1000,0,0.053749,0.0806036
0.54,0.08,0,1000,0,0.0533965,0.0800921
0.54,0.09,0,1000,0,0.0596131,0.0894278
0.54,0.09,0,1000,0,0.0597735,0.0896743
0.54,0.09,0,1000,0,0.0600515,0.0901361
0.54,0.09,0,1000,0,0.0603067,0.0904692
0.54,0.09,0,1000,0,0.0601567,0.0901361
0.54,0.09,0,1000,0,0.0596585,0.0895266
0.54,0.09,0,1000,0,0.0602567,0.0902883
0.54,0.09,0,1000,0,0.0601955,0.09015
0.54,0.09,0,1000,0,0.060042,0.0900679
0.54,0.09,0,1000,0,0.0599445,0.0900679
0.54,0.1,0,1000,0,0.0666623,0.10001
0.54,0.1,0,1000,0,0.0665027,0.0996484
0.54,0.1,0,1000,0,0.0667095,0.100069
0.54,0.1,0,1000,0,0.0666307,0.0998625
0.54,0.1,0,1000,0,0.0662813,0.0994771
0.54,0.1,0,1000,0,0.0661251,0.0990426
0.54,0.1,0,1000,0,0.0666167,0.0999775
0.54,0.1,0,1000,0,0.0664251,0.0996466
0.54,0.1,0,1000,0,0.0664661,0.0998015
0.54,0.1,0,1000,0,0.0668632,0.10017
0.54,0.11,0,1000,0,0.0730514,0.109689
0.54,0.11,0,1000,0,0.0731002,0.109439
0.54,0.11,0,1000,0,0.0729423,0.109418
0.54,0.11,0,1000,0,0.0730337,0.109546
0.54,0.11,0,1000,0,0.0739544,0.110959
0.54,0.11,0,1000,0,0.0736767,0.110504
0.54,0.11,0,1000,0,0.0730985,0.109678
0.54,0.11,0,1000,0,0.073384,0.109976
0.54,0.11,0,1000,0,0.0735841,0.110497
0.54,0.11,0,1000,0,0.0741043,0.111077
0.54,0.12,0,1000,0,0.0796258,0.11952
0.54,0.12,0,1000,0,0.080268,0.120253
0.54,0.12,0,1000,0,0.0799025,0.119989
0.54,0.12,0,1000,0,0.079539,0.119558
0.54,0.12,0,1000,0,0.0801825,0.120407
0.54,0.12,0,1000,0,0.0802571,0.120485
0.54,0.12,0,1000,0,0.0802637,0.120196
0.54,0.12,0,1000,0,0.0800066,0.119992
0.54,0.12,0,1000,0,0.0800094,0.119962
0.54,0.12,0,1000,0,0.0804118,0.120667
0.54,0.13,0,1000,0,0.0865869,0.129756
0.54,0.13,0,1000,0,0.0869017,0.130345
0.54,0.13,0,1000,0,0.0868582,0.130237
0.54,0.13,0,1000,0,0.0863084,0.129607
0.54,0.13,0,1000,0,0.0869062,0.130298
0.54,0.13,0,1000,0,0.0865749,0.129883
0.54,0.13,0,1000,0,0.0869866,0.130427
0.54,0.13,0,1000,0,0.0868022,0.130318
0.54,0.13,0,1000,0,0.0867201,0.130136
0.54,0.13,0,1000,0,0.0861581,0.12919
0.54,0.14,0,1000,0,0.0928716,0.139542
0.54,0.14,0,1000,0,0.0928012,0.139549
0.54,0.14,0,1000,0,0.0928605,0.139449
0.54,0.14,0,1000,0,0.0933242,0.139871
0.54,0.14,0,1000,0,0.0942214,0.141268
0.54,0.14,0,1000,0,0.0935677,0.140182
0.54,0.14,0,1000,0,0.0937822,0.14063
0.54,0.14,0,1000,0,0.0932007,0.139787
0.54,0.14,0,1000,0,0.0931463,0.139522
0.54,0.14,0,1000,0,0.0940037,0.140985
0.54,0.15,0,1000,0,0.100149,0.15042
0.54,0.15,0,1000,0,0.100819,0.151164
0.54,0.15,0,1000,0,0.100383,0.150573
0.54,0.15,0,1000,0,0.100302,0.150496
0.54,0.15,0,1000,0,0.0998495,0.150005
0.54,0.15,0,1000,0,0.100589,0.150962
0.54,0.15,0,1000,0,0.0999632,0.149991
0.54,0.15,0,1000,0,0.0995847,0.149437
0.54,0.15,0,1000,0,0.100085,0.149941
0.54,0.15,0,1000,0,0.0997868,0.149716
0.54,0.16,0,1000,0,0.106822,0.160113
0.54,0.16,0,1000,0,0.107284,0.160794
0.54,0.16,0,1000,0,0.106892,0.160353
0.54,0.16,0,1000,0,0.107302,0.160974
0.54,0.16,0,1000,0,0.106457,0.159614
0.54,0.16,0,1000,0,0.106323,0.159456
0.54,0.16,0,1000,0,0.106763,0.160186
0.54,0.16,0,1000,0,0.107329,0.161066
0.54,0.16,0,1000,0,0.106755,0.160316
0.54,0.16,0,1000,0,0.106514,0.159895
0.54,0.17,0,1000,0,0.113699,0.170487
0.54,0.17,0,1000,0,0.113427,0.17029
0.54,0.17,0,1000,0,0.112768,0.169467
0.54,0.17,0,1000,0,0.113167,0.169738
0.54,0.17,0,1000,0,0.113734,0.170582
0.54,0.17,0,1000,0,0.113277,0.170115
0.54,0.17,0,1000,0,0.113438,0.169875
0.54,0.17,0,1000,0,0.113122,0.169957
0.54,0.17,0,1000,0,0.11386,0.170696
0.54,0.17,0,1000,0,0.113285,0.170054
0.54,0.18,0,1000,0,0.119935,0.180055
0.54,0.18,0,1000,0,0.120419,0.180632
0.54,0.18,0,1000,0,0.119988,0.179885
0.54,0.18,0,1000,0,0.12053,0.1806
0.54,0.18,0,1000,0,0.120091,0.180359
0.54,0.18,0,1000,0,0.120226,0.180386
0.54,0.18,0,1000,0,0.120166,0.180291
0.54,0.18,0,1000,0,0.119872,0.179979
0.54,0.18,0,1000,0,0.120009,0.180213
0.54,0.18,0,1000,0,0.12054,0.18057
0.54,0.19,0,1000,0,0.126371,0.189369
0.54,0.19,0,1000,0,0.125707,0.188578
0.54,0.19,0,1000,0,0.1264,0.189607
0.54,0.19,0,1000,0,0.126782,0.190165
0.54,0.19,0,1000,0,0.125908,0.18884
0.54,0.19,0,1000,0,0.127431,0.190993
0.54,0.19,0,1000,0,0.126748,0.189997
0.54,0.19,0,1000,0,0.126171,0.189067
0.54,0.19,0,1000,0,0.126035,0.18942
0.54,0.19,0,1000,0,0.126291,0.189643
0.54,0.2,0,1000,0,0.133392,0.200048
0.54,0.2,0,1000,0,0.134163,0.201147
0.54,0.2,0,1000,0,0.13269,0.19921
0.54,0.2,0,1000,0,0.13386,0.200739
0.54,0.2,0,1000,0,0.134112,0.20129
0.54,0.2,0,1000,0,0.133585,0.200382
0.54,0.2,0,1000,0,0.133303,0.199923
0.54,0.2,0,1000,0,0.13289,0.199535
0.54,0.2,0,1000,0,0.133037,0.199615
0.54,0.2,0,1000,0,0.133131,0.199789
0.54,0.21,0,1000,0,0.139844,0.209846
0.54,0.21,0,1000,0,0.13982,0.209867
0.54,0.21,0,1000,0,0.139649,0.20951
0.54,0.21,0,1000,0,0.139468,0.209652
0.54,0.21,0,1000,0,0.140775,0.210888
0.54,0.21,0,1000,0,0.140197,0.210381
0.54,0.21,0,1000,0,0.139955,0.210164
0.54,0.21,0,1000,0,0.140081,0.209869
0.54,0.21,0,1000,0,0.13931,0.208998
0.54,0.21,0,1000,0,0.139652,0.209388
0.54,0.22,0,1000,0,0.146271,0.219711
0.54,0.22,0,1000,0,0.147292,0.220997
0.54,0.22,0,1000,0,0.14658,0.21973
0.54,0.22,0,1000,0,0.146754,0.220171
0.54,0.22,0,1000,0,0.147319,0.220909
0.54,0.22,0,1000,0,0.147265,0.220707
0.54,0.22,0,1000,0,0.146373,0.21954
0.54,0.22,0,1000,0,0.146935,0.220419
0.54,0.22,0,1000,0,0.147151,0.220693
0.54,0.22,0,1000,0,0.146286,0.219184
0.54,0.23,0,1000,0,0.153525,0.23012
0.54,0.23,0,1000,0,0.153495,0.230272
0.54,0.23,0,1000,0,0.153772,0.23081
0.54,0.23,0,1000,0,0.154137,0.231362
0.54,0.23,0,1000,0,0.153338,0.230026
0.54,0.23,0,1000,0,0.154594,0.231644
0.54,0.23,0,1000,0,0.153492,0.230318
0.54,0.23,0,1000,0,0.152603,0.228654
0.54,0.23,0,1000,0,0.152469,0.22904
0.54,0.23,0,1000,0,0.152744,0.229196
0.54,0.24,0,1000,0,0.161277,0.241866
0.54,0.24,0,1000,0,0.160184,0.240294
0.54,0.24,0,1000,0,0.160621,0.240965
0.54,0.24,0,1000,0,0.159397,0.239119
0.54,0.24,0,1000,0,0.160544,0.240573
0.54,0.24,0,1000,0,0.159928,0.239854
0.54,0.24,0,1000,0,0.160678,0.240987
0.54,0.24,0,1000,0,0.159128,0.238626
0.54,0.24,0,1000,0,0.159441,0.239465
0.54,0.24,0,1000,0,0.159061,0.238732
0.54,0.25,0,1000,0,0.166341,0.249375
0.54,0.25,0,1000,0,0.166593,0.249996
0.54,0.25,0,1000,0,0.166528,0.249611
0.54,0.25,0,1000,0,0.166425,0.250006
0.54,0.25,0,1000,0,0.168202,0.252274
0.54,0.25,0,1000,0,0.165109,0.247522
0.54,0.25,0,1000,0,0.166519,0.249904
0.54,0.25,0,1000,0,0.166585,0.249914
0.54,0.25,0,1000,0,0.166624,0.24967
0.54,0.25,0,1000,0,0.167228,0.25052
0.54,0.26,0,1000,0,0.174267,0.261357
0.54,0.26,0,1000,0,0.173999,0.260963
0.54,0.26,0,1000,0,0.173765,0.260558
0.54,0.26,0,1000,0,0.173361,0.25992
0.54,0.26,0,1000,0,0.174736,0.262386
0.54,0.26,0,1000,0,0.172456,0.258633
0.54,0.26,0,1000,0,0.172817,0.259375
0.54,0.26,0,1000,0,0.173348,0.260042
0.54,0.26,0,1000,0,0.173391,0.259838
0.54,0.26,0,1000,0,0.173121,0.259917
0.54,0.27,0,1000,0,0.18048,0.270674
0.54,0.27,0,1000,0,0.180117,0.270194
0.54,0.27,0,1000,0,0.181336,0.272144
0.54,0.27,0,1000,0,0.180492,0.270447
0.54,0.27,0,1000,0,0.180386,0.270328
0.54,0.27,0,1000,0,0.180612,0.270853
0.54,0.27,0,1000,0,0.179686,0.269289
0.54,0.27,0,1000,0,0.181094,0.27191
0.54,0.27,0,1000,0,0.17975,0.269886
0.54,0.27,0,1000,0,0.181285,0.271501
0.54,0.28,0,1000,0,0.186804,0.280265
0.54,0.28,0,1000,0,0.187215,0.280759
0.54,0.28,0,1000,0,0.187042,0.280499
0.54,0.28,0,1000,0,0.186384,0.279578
0.54,0.28,0,1000,0,0.186095,0.27961
0.54,0.28,0,1000,0,0.186701,0.279701
0.54,0.28,0,1000,0,0.186369,0.279349
0.54,0.28,0,1000,0,0.18749,0.281431
0.54,0.28,0,1000,0,0.185941,0.27898
0.54,0.28,0,1000,0,0.1857,0.278782
0.54,0.29,0,1000,0,0.1938,0.290457
0.54,0.29,0,1000,0,0.19418,0.291222
0.54,0.29,0,1000,0,0.192498,0.28878
0.54,0.29,0,1000,0,0.193557,0.290323
0.54,0.29,0,1000,0,0.193782,0.29065
0.54,0.29,0,1000,0,0.193965,0.290894
0.54,0.29,0,1000,0,0.192993,0.289551
0.54,0.29,0,1000,0,0.193196,0.289496
0.54,0.29,0,1000,0,0.191763,0.287864
0.54,0.29,0,1000,0,0.19331,0.290014
0.54,0.3,0,1000,0,0.199441,0.299387
0.54,0.3,0,1000,0,0.199126,0.298792
0.54,0.3,0,1000,0,0.199786,0.299748
0.54,0.3,0,1000,0,0.200863,0.301419
0.54,0.3,0,1000,0,0.200431,0.300561
0.54,0.3,0,1000,0,0.199388,0.299306
0.54,0.3,0,1000,0,0.200035,0.299865
0.54,0.3,0,1000,0,0.199876,0.299926
0.54,0.3,0,1000,0,0.20122,0.301534
0.54,0.3,0,1000,0,0.200249,0.299846
0.54,0.31,0,1000,0,0.2062,0.309209
0.54,0.31,0,1000,0,0.207015,0.310551
0.54,0.31,0,1000,0,0.205825,0.308881
0.54,0.31,0,1000,0,0.20683,0.310197
0.54,0.31,0,1000,0,0.207729,0.311773
0.54,0.31,0,1000,0,0.205988,0.309315
0.54,0.31,0,1000,0,0.205875,0.309028
0.54,0.31,0,1000,0,0.207914,0.311699
0.54,0.31,0,1000,0,0.207004,0.31
0.54,0.31,0,1000,0,0.205544,0.308102
0.54,0.32,0,1000,0,0.213939,0.320887
0.54,0.32,0,1000,0,0.213504,0.320253
0.54,0.32,0,1000,0,0.214302,0.321064
0.54,0.32,0,1000,0,0.213075,0.319586
0.54,0.32,0,1000,0,0.213667,0.320627
0.54,0.32,0,1000,0,0.214295,0.321123
0.54,0.32,0,1000,0,0.212578,0.318934
0.54,0.32,0,1000,0,0.214208,0.321602
0.54,0.32,0,1000,0,0.212388,0.318183
0.54,0.32,0,1000,0,0.212794,0.319332
0.54,0.33,0,1000,0,0.220162,0.330061
0.54,0.33,0,1000,0,0.219208,0.328774
0.54,0.33,0,1000,0,0.221114,0.331474
0.54,0.33,0,1000,0,0.220152,0.330278
0.54,0.33,0,1000,0,0.219843,0.329893
0.54,0.33,0,1000,0,0.21974,0.329745
0.54,0.33,0,1000,0,0.219518,0.329496
0.54,0.33,0,1000,0,0.218881,0.328246
0.54,0.33,0,1000,0,0.221166,0.331648
0.54,0.33,0,1000,0,0.22082,0.331545
0.54,0.34,0,1000,0,0.226448,0.339661
0.54,0.34,0,1000,0,0.226473,0.3395
0.54,0.34,0,1000,0,0.226716,0.340244
0.54,0.34,0,1000,0,0.225973,0.338912
0.54,0.34,0,1000,0,0.226724,0.34041
0.54,0.34,0,1000,0,0.227378,0.341121
0.54,0.34,0,1000,0,0.22648,0.339757
0.54,0.34,0,1000,0,0.227001,0.340969
0.54,0.34,0,1000,0,0.226162,0.339198
0.54,0.34,0,1000,0,0.226275,0.338952
0.54,0.35,0,1000,0,0.233702,0.350717
0.54,0.35,0,1000,0,0.233525,0.35032
0.54,0.35,0,1000,0,0.233366,0.350154
0.54,0.35,0,1000,0,0.233457,0.350316
0.54,0.35,0,1000,0,0.233428,0.350079
0.54,0.35,0,1000,0,0.233349,0.3495
0.54,0.35,0,1000,0,0.232951,0.349811
0.54,0.35,0,1000,0,0.234123,0.351422
0.54,0.35,0,1000,0,0.233511,0.35009
0.54,0.35,0,1000,0,0.233116,0.350033
0.54,0.36,0,1000,0,0.239504,0.359113
0.54,0.36,0,1000,0,0.240644,0.360801
0.54,0.36,0,1000,0,0.241145,0.361976
0.54,0.36,0,1000,0,0.239532,0.359317
0.54,0.36,0,1000,0,0.239977,0.35965
0.54,0.36,0,1000,0,0.241073,0.361669
0.54,0.36,0,1000,0,0.24081,0.360808
0.54,0.36,0,1000,0,0.238947,0.358863
0.54,0.36,0,1000,0,0.240439,0.360813
0.54,0.36,0,1000,0,0.24014,0.360482
0.54,0.37,0,1000,0,0.246086,0.368687
0.54,0.37,0,1000,0,0.2472,0.370927
0.54,0.37,0,1000,0,0.247397,0.371159
0.54,0.37,0,1000,0,0.246595,0.369585
0.54,0.37,0,1000,0,0.246446,0.369267
0.54,0.37,0,1000,0,0.24741,0.370815
0.54,0.37,0,1000,0,0.2463,0.36938
0.54,0.37,0,1000,0,0.24584,0.369004
0.54,0.37,0,1000,0,0.246265,0.369494
0.54,0.37,0,1000,0,0.247382,0.371467
0.54,0.38,0,1000,0,0.252758,0.37942
0.54,0.38,0,1000,0,0.251925,0.37749
0.54,0.38,0,1000,0,0.253366,0.379796
0.54,0.38,0,1000,0,0.253535,0.380161
0.54,0.38,0,1000,0,0.25371,0.380428
0.54,0.38,0,1000,0,0.252341,0.378838
0.54,0.38,0,1000,0,0.254306,0.381853
0.54,0.38,0,1000,0,0.25363,0.380352
0.54,0.38,0,1000,0,0.253004,0.379293
0.54,0.38,0,1000,0,0.251887,0.378266
0.54,0.39,0,1000,0,0.261385,0.392496
0.54,0.39,0,1000,0,0.260793,0.391074
0.54,0.39,0,1000,0,0.259121,0.388453
0.54,0.39,0,1000,0,0.259923,0.389594
0.54,0.39,0,1000,0,0.259992,0.389687
0.54,0.39,0,1000,0,0.25883,0.388685
0.54,0.39,0,1000,0,0.259936,0.389906
0.54,0.39,0,1000,0,0.259225,0.388657
0.54,0.39,0,1000,0,0.259797,0.389431
0.54,0.39,0,1000,0,0.25979,0.389737
0.54,0.4,0,1000,0,0.266245,0.398895
0.54,0.4,0,1000,0,0.266344,0.399603
0.54,0.4,0,1000,0,0.267634,0.400976
0.54,0.4,0,1000,0,0.26656,0.399752
0.54,0.4,0,1000,0,0.267699,0.401471
0.54,0.4,0,1000,0,0.266148,0.399476
0.54,0.4,0,1000,0,0.265658,0.398724
0.54,0.4,0,1000,0,0.26684,0.400369
0.54,0.4,0,1000,0,0.266054,0.399345
0.54,0.4,0,1000,0,0.264888,0.397653
0.54,0.41,0,1000,0,0.272283,0.408519
0.54,0.41,0,1000,0,0.272773,0.409494
0.54,0.41,0,1000,0,0.272691,0.409166
0.54,0.41,0,1000,0,0.2732,0.40927
0.54,0.41,0,1000,0,0.273721,0.410222
0.54,0.41,0,1000,0,0.273595,0.410251
0.54,0.41,0,1000,0,0.27291,0.409441
0.54,0.41,0,1000,0,0.274102,0.411212
0.54,0.41,0,1000,0,0.275346,0.413171
0.54,0.41,0,1000,0,0.272307,0.408704
0.54,0.42,0,1000,0,0.28045,0.421288
0.54,0.42,0,1000,0,0.280782,0.420804
0.54,0.42,0,1000,0,0.279398,0.418978
0.54,0.42,0,1000,0,0.280527,0.420459
0.54,0.42,0,1000,0,0.280863,0.421455
0.54,0.42,0,1000,0,0.28112,0.421541
0.54,0.42,0,1000,0,0.280859,0.421146
0.54,0.42,0,1000,0,0.279608,0.419521
0.54,0.42,0,1000,0,0.280807,0.42148
0.54,0.42,0,1000,0,0.280139,0.42011
0.54,0.43,0,1000,0,0.286666,0.429805
0.54,0.43,0,1000,0,0.286162,0.429245
0.54,0.43,0,1000,0,0.286608,0.42994
0.54,0.43,0,1000,0,0.286571,0.430048
0.54,0.43,0,1000,0,0.287178,0.430967
0.54,0.43,0,1000,0,0.286838,0.430283
0.54,0.43,0,1000,0,0.287448,0.431174
0.54,0.43,0,1000,0,0.287525,0.431492
0.54,0.43,0,1000,0,0.285828,0.428623
0.54,0.43,0,1000,0,0.287405,0.430595
0.54,0.44,0,1000,0,0.293475,0.440549
0.54,0.44,0,1000,0,0.293243,0.439927
0.54,0.44,0,1000,0,0.293785,0.440939
0.54,0.44,0,1000,0,0.293678,0.440546
0.54,0.44,0,1000,0,0.292797,0.43942
0.54,0.44,0,1000,0,0.292078,0.438327
0.54,0.44,0,1000,0,0.294303,0.441432
0.54,0.44,0,1000,0,0.293022,0.43975
0.54,0.44,0,1000,0,0.293326,0.440097
0.54,0.44,0,1000,0,0.293573,0.440304
0.54,0.45,0,1000,0,0.300274,0.450264
0.54,0.45,0,1000,0,0.299935,0.450069
0.54,0.45,0,1000,0,0.299565,0.449147
0.54,0.45,0,1000,0,0.299329,0.449782
0.54,0.45,0,1000,0,0.300212,0.45054
0.54,0.45,0,1000,0,0.299164,0.448987
0.54,0.45,0,1000,0,0.29914,0.449031
0.54,0.45,0,1000,0,0.300619,0.450815
0.54,0.45,0,1000,0,0.300386,0.451133
0.54,0.45,0,1000,0,0.300961,0.451639
0.54,0.46,0,1000,0,0.307192,0.460888
0.54,0.46,0,1000,0,0.305719,0.458766
0.54,0.46,0,1000,0,0.307668,0.461305
0.54,0.46,0,1000,0,0.305816,0.458598
0.54,0.46,0,1000,0,0.306963,0.460661
0.54,0.46,0,1000,0,0.307364,0.460743
0.54,0.46,0,1000,0,0.307373,0.461197
0.54,0.46,0,1000,0,0.306725,0.460407
0.54,0.46,0,1000,0,0.305191,0.457927
0.54,0.46,0,1000,0,0.304904,0.457679
0.54,0.47,0,1000,0,0.313576,0.470052
0.54,0.47,0,1000,0,0.31367,0.470259
0.54,0.47,0,1000,0,0.313153,0.46977
0.54,0.47,0,1000,0,0.312785,0.469218
0.54,0.47,0,1000,0,0.312722,0.468767
0.54,0.47,0,1000,0,0.312883,0.469285
0.54,0.47,0,1000,0,0.312536,0.469027
0.54,0.47,0,1000,0,0.313442,0.470256
0.54,0.47,0,1000,0,0.312982,0.469514
0.54,0.47,0,1000,0,0.31383,0.47083
0.54,0.48,0,1000,0,0.319621,0.479552
0.54,0.48,0,1000,0,0.318968,0.478451
0.54,0.48,0,1000,0,0.320691,0.480931
0.54,0.48,0,1000,0,0.319396,0.478505
0.54,0.48,0,1000,0,0.319325,0.479378
