Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.5,0,1000,0,0,0
0.5,0.01,1000,100,0.464588,0.720445
0.5,0.01,1000,100,0.437446,0.688347
0.5,0.01,1000,100,0.432233,0.685117
0.5,0.01,1000,100,0.412311,0.663296
0.5,0.01,1000,100,0.380084,0.62142
0.5,0.01,1000,100,0.374799,0.618771
0.5,0.01,1000,100,0.458885,0.716101
0.5,0.01,1000,100,0.471394,0.731309
0.5,0.01,1000,100,0.436513,0.692824
0.5,0.01,1000,100,0.419821,0.668495
0.5,0.02,1000,100,0.591412,0.840472
0.5,0.02,1000,100,0.582248,0.834264
0.5,0.02,1000,100,0.568485,0.81923
0.5,0.02,1000,100,0.544509,0.802586
0.5,0.02,1000,100,0.49517,0.752428
0.5,0.02,1000,100,0.499991,0.756675
0.5,0.02,1000,100,0.555948,0.808397
0.5,0.02,1000,100,0.542175,0.798455
0.5,0.02,1000,100,0.61795,0.860078
0.5,0.02,1000,100,0.525767,0.784223
0.5,0.03,1000,100,0.620705,0.862385
0.5,0.03,1000,100,0.587076,0.835682
0.5,0.03,1000,100,0.61988,0.865371
0.5,0.03,1000,100,0.667585,0.899107
0.5,0.03,1000,100,0.617211,0.861555
0.5,0.03,1000,100,0.602921,0.850663
0.5,0.03,1000,100,0.605696,0.852326
0.5,0.03,1000,100,0.605422,0.850109
0.5,0.03,1000,100,0.587007,0.838959
0.5,0.03,1000,100,0.607637,0.853668
0.5,0.04,1000,100,0.654312,0.886808
0.5,0.04,1000,100,0.658192,0.892971
0.5,0.04,1000,100,0.668237,0.895824
0.5,0.04,1000,100,0.635169,0.873338
0.5,0.04,1000,100,0.647608,0.883228
0.5,0.04,1000,100,0.674067,0.902752
0.5,0.04,1000,100,0.655241,0.888484
0.5,0.04,1000,100,0.650171,0.886041
0.5,0.04,1000,100,0.667413,0.89769
0.5,0.04,1000,100,0.678977,0.905415
0.5,0.05,1000,100,0.657795,0.889619
0.5,0.05,1000,100,0.680339,0.904404
0.5,0.05,1000,100,0.718472,0.929289
0.5,0.05,1000,100,0.669369,0.899907
0.5,0.05,1000,100,0.680152,0.90505
0.5,0.05,1000,100,0.675385,0.90246
0.5,0.05,1000,100,0.718465,0.928364
0.5,0.05,1000,100,0.662687,0.896259
0.5,0.05,1000,100,0.666575,0.894754
0.5,0.05,1000,100,0.687703,0.909483
0.5,0.06,1000,100,0.730459,0.932911
0.5,0.06,1000,100,0.723321,0.927837
0.5,0.06,1000,100,0.695877,0.914391
0.5,0.06,1000,99,0.715132,0.928188
0.5,0.06,1000,99,0.685975,0.908072
0.5,0.06,1000,100,0.728524,0.930897
0.5,0.06,1000,100,0.758613,0.944736
0.5,0.06,1000,100,0.68204,0.904132
0.5,0.06,1000,100,0.680698,0.906103
0.5,0.06,1000,99,0.68438,0.905818
0.5,0.07,1000,99,0.729921,0.934059
0.5,0.07,1000,100,0.699808,0.917803
0.5,0.07,1000,100,0.713504,0.926337
0.5,0.07,1000,100,0.712394,0.92487
0.5,0.07,1000,99,0.729119,0.93439
0.5,0.07,1000,100,0.741337,0.941419
0.5,0.07,1000,100,0.77935,0.958736
0.5,0.07,1000,100,0.74135,0.941533
0.5,0.07,1000,100,0.711625,0.922268
0.5,0.07,1000,100,0.719494,0.926852
0.5,0.08,1000,97,0.732087,0.931652
0.5,0.08,1000,100,0.682161,0.905659
0.5,0.08,1000,100,0.683162,0.905983
0.5,0.08,1000,100,0.735068,0.937076
0.5,0.08,1000,100,0.749727,0.943709
0.5,0.08,1000,98,0.740406,0.938346
0.5,0.08,1000,100,0.708903,0.921603
0.5,0.08,1000,100,0.71522,0.92444
0.5,0.08,1000,99,0.740905,0.939258
0.5,0.08,1000,100,0.725555,0.931743
0.5,0.09,1000,100,0.739988,0.938553
0.5,0.09,1000,100,0.769657,0.955025
0.5,0.09,1000,99,0.741275,0.937944
0.5,0.09,1000,100,0.763509,0.95152
0.5,0.09,1000,100,0.760306,0.948386
0.5,0.09,1000,100,0.726093,0.932535
0.5,0.09,1000,99,0.744759,0.939939
0.5,0.09,1000,100,0.743453,0.940104
0.5,0.09,1000,100,0.698432,0.917181
0.5,0.09,1000,98,0.77355,0.954826
0.5,0.1,1000,100,0.750719,0.942764
0.5,0.1,1000,100,0.707137,0.924544
0.5,0.1,1000,100,0.791282,0.961742
0.5,0.1,1000,100,0.764926,0.953504
0.5,0.1,1000,99,0.80681,0.971243
0.5,0.1,1000,98,0.736946,0.939395
0.5,0.1,1000,98,0.776819,0.95512
0.5,0.1,1000,100,0.75502,0.947709
0.5,0.1,1000,99,0.736418,0.938484
0.5,0.1,1000,100,0.80332,0.968886
0.5,0.11,1000,96,0.724256,0.932284
0.5,0.11,1000,98,0.768636,0.9524
0.5,0.11,1000,100,0.758956,0.949338
0.5,0.11,1000,100,0.749273,0.946826
0.5,0.11,1000,100,0.779348,0.955352
0.5,0.11,1000,100,0.765942,0.950496
0.5,0.11,1000,99,0.785129,0.959062
0.5,0.11,1000,100,0.759301,0.948074
0.5,0.11,1000,98,0.771322,0.957111
0.5,0.11,1000,99,0.745986,0.941121
0.5,0.12,1000,100,0.788628,0.959514
0.5,0.12,1000,98,0.805741,0.96774
0.5,0.12,1000,97,0.7602,0.94829
0.5,0.12,1000,99,0.763918,0.950548
0.5,0.12,1000,99,0.761391,0.951171
0.5,0.12,1000,94,0.747854,0.940332
0.5,0.12,1000,99,0.739655,0.938709
0.5,0.12,1000,99,0.778208,0.957551
0.5,0.12,1000,99,0.795937,0.960869
0.5,0.12,1000,100,0.773793,0.953684
0.5,0.13,1000,99,0.80008,0.966647
0.5,0.13,1000,100,0.79601,0.96409
0.5,0.13,1000,99,0.797035,0.966029
0.5,0.13,1000,100,0.781615,0.955159
0.5,0.13,1000,100,0.782615,0.960914
0.5,0.13,1000,100,0.786574,0.960323
0.5,0.13,1000,99,0.809451,0.967954
0.5,0.13,1000,95,0.796615,0.96363
0.5,0.13,1000,99,0.737198,0.933931
0.5,0.13,1000,99,0.773947,0.953778
0.5,0.14,1000,99,0.739444,0.937058
0.5,0.14,1000,100,0.779703,0.956203
0.5,0.14,1000,96,0.879954,0.988716
0.5,0.14,1000,100,0.785624,0.958805
0.5,0.14,1000,100,0.779501,0.957892
0.5,0.14,1000,91,0.764675,0.951066
0.5,0.14,1000,100,0.799777,0.966386
0.5,0.14,1000,96,0.818954,0.97414
0.5,0.14,1000,99,0.749012,0.944003
0.5,0.14,1000,98,0.792404,0.966058
0.5,0.15,1000,100,0.774959,0.955256
0.5,0.15,1000,100,0.762754,0.949028
0.5,0.15,1000,100,0.772105,0.95396
0.5,0.15,1000,100,0.755957,0.946776
0.5,0.15,1000,97,0.722761,0.930304
0.5,0.15,1000,100,0.748787,0.945946
0.5,0.15,1000,100,0.844651,0.979795
0.5,0.15,1000,100,0.800919,0.966114
0.5,0.15,1000,100,0.805491,0.966392
0.5,0.15,1000,100,0.823486,0.974645
0.5,0.16,1000,100,0.76208,0.951948
0.5,0.16,1000,100,0.766607,0.952569
0.5,0.16,1000,97,0.785022,0.956913
0.5,0.16,1000,100,0.73294,0.934317
0.5,0.16,1000,100,0.789094,0.959922
0.5,0.16,1000,100,0.814296,0.968504
0.5,0.16,1000,99,0.777602,0.954605
0.5,0.16,1000,100,0.766622,0.951839
0.5,0.16,1000,100,0.802371,0.965967
0.5,0.16,1000,100,0.78528,0.957708
0.5,0.17,1000,100,0.754941,0.945007
0.5,0.17,1000,100,0.783882,0.958025
0.5,0.17,1000,99,0.797777,0.96683
0.5,0.17,1000,98,0.808325,0.969951
0.5,0.17,1000,100,0.844892,0.981987
0.5,0.17,1000,88,0.767262,0.951665
0.5,0.17,1000,100,0.781974,0.954854
0.5,0.17,1000,100,0.795809,0.964372
0.5,0.17,1000,100,0.842014,0.979761
0.5,0.17,1000,100,0.770313,0.950074
0.5,0.18,1000,100,0.783884,0.956655
0.5,0.18,1000,99,0.771101,0.954895
0.5,0.18,1000,90,0.781277,0.955132
0.5,0.18,1000,92,0.777418,0.956066
0.5,0.18,1000,99,0.809283,0.968492
0.5,0.18,1000,97,0.808837,0.969965
0.5,0.18,1000,97,0.798901,0.965511
0.5,0.18,1000,100,0.749754,0.9429
0.5,0.18,1000,99,0.799347,0.966363
0.5,0.18,1000,100,0.766731,0.952679
0.5,0.19,1000,93,0.775223,0.954973
0.5,0.19,1000,100,0.764818,0.952989
0.5,0.19,1000,96,0.785117,0.963849
0.5,0.19,1000,99,0.83235,0.976462
0.5,0.19,1000,100,0.771501,0.955074
0.5,0.19,1000,100,0.805172,0.969155
0.5,0.19,1000,100,0.859566,0.986179
0.5,0.19,1000,91,0.781056,0.956537
0.5,0.19,1000,92,0.762824,0.949163
0.5,0.19,1000,89,0.788962,0.960056
0.5,0.2,1000,100,0.812533,0.967966
0.5,0.2,1000,98,0.763303,0.95014
0.5,0.2,1000,93,0.774252,0.955007
0.5,0.2,1000,100,0.865469,0.989747
0.5,0.2,1000,97,0.77816,0.95398
0.5,0.2,1000,89,0.766672,0.949878
0.5,0.2,1000,97,0.792463,0.958434
0.5,0.2,1000,95,0.794647,0.964973
0.5,0.2,1000,96,0.794172,0.963572
0.5,0.2,1000,100,0.793637,0.9618
0.5,0.21,1000,100,0.818611,0.971593
0.5,0.21,1000,94,0.836124,0.97756
0.5,0.21,1000,99,0.798184,0.963328
0.5,0.21,1000,99,0.812121,0.970799
0.5,0.21,1000,100,0.785187,0.95778
0.5,0.21,1000,98,0.824104,0.974612
0.5,0.21,1000,100,0.79543,0.963748
0.5,0.21,1000,100,0.832499,0.976813
0.5,0.21,1000,97,0.807407,0.965945
0.5,0.21,1000,99,0.847659,0.982263
0.5,0.22,1000,100,0.841894,0.978086
0.5,0.22,1000,96,0.805549,0.966527
0.5,0.22,1000,92,0.846751,0.982532
0.5,0.22,1000,99,0.761206,0.948526
0.5,0.22,1000,92,0.791665,0.961295
0.5,0.22,1000,97,0.802037,0.96718
0.5,0.22,1000,98,0.816945,0.971246
0.5,0.22,1000,100,0.815874,0.971528
0.5,0.22,1000,90,0.806206,0.966416
0.5,0.22,1000,98,0.782362,0.955358
0.5,0.23,1000,98,0.788491,0.961131
0.5,0.23,1000,100,0.811419,0.970598
0.5,0.23,1000,100,0.831358,0.979547
0.5,0.23,1000,100,0.832695,0.973922
0.5,0.23,1000,100,0.824383,0.97318
0.5,0.23,1000,98,0.778787,0.956014
0.5,0.23,1000,100,0.80854,0.96876
0.5,0.23,1000,100,0.809299,0.96883
0.5,0.23,1000,95,0.764436,0.946646
0.5,0.23,1000,100,0.790211,0.961104
0.5,0.24,1000,99,0.813,0.97116
0.5,0.24,92,99,0.900343,0.997193
0.5,0.24,1000,96,0.801542,0.965847
0.5,0.24,1000,98,0.817569,0.969012
0.5,0.24,1000,98,0.776537,0.958931
0.5,0.24,1000,100,0.777675,0.954338
0.5,0.24,1000,87,0.807988,0.968591
0.5,0.24,1000,100,0.784416,0.958566
0.5,0.24,1000,96,0.820636,0.970575
0.5,0.24,1000,100,0.829294,0.975069
0.5,0.25,1000,99,0.834669,0.977352
0.5,0.25,1000,98,0.79353,0.962588
0.5,0.25,1000,100,0.788626,0.959517
0.5,0.25,1000,100,0.815217,0.969613
0.5,0.25,1000,98,0.781509,0.958017
0.5,0.25,1000,100,0.828376,0.973587
0.5,0.25,1000,92,0.79133,0.960058
0.5,0.25,1000,100,0.759794,0.950771
0.5,0.25,1000,98,0.854897,0.984932
0.5,0.25,1000,97,0.800388,0.96379
0.5,0.26,92,97,0.889097,0.995545
0.5,0.26,100,100,0.87941,0.990905
0.5,0.26,1000,92,0.79022,0.961527
0.5,0.26,1000,100,0.80329,0.968893
0.5,0.26,1000,100,0.787977,0.959846
0.5,0.26,1000,93,0.860072,0.98897
0.5,0.26,1000,98,0.842323,0.979452
0.5,0.26,1000,98,0.819899,0.973477
0.5,0.26,1000,98,0.819323,0.973385
0.5,0.26,1000,82,0.794198,0.962384
0.5,0.27,1000,97,0.757793,0.949021
0.5,0.27,1000,89,0.801641,0.963198
0.5,0.27,1000,99,0.799587,0.96418
0.5,0.27,1000,98,0.85127,0.980233
0.5,0.27,1000,99,0.790739,0.959917
0.5,0.27,1000,93,0.788792,0.95965
0.5,0.27,1000,98,0.850905,0.981358
0.5,0.27,1000,99,0.870072,0.986137
0.5,0.27,1000,99,0.815161,0.971781
0.5,0.27,1000,100,0.751983,0.946976
0.5,0.28,1000,87,0.826918,0.975817
0.5,0.28,1000,98,0.867465,0.989707
0.5,0.28,1000,100,0.805365,0.968852
0.5,0.28,1000,100,0.826496,0.976777
0.5,0.28,1000,97,0.816767,0.967914
0.5,0.28,1000,97,0.805553,0.968652
0.5,0.28,1000,96,0.805212,0.965818
0.5,0.28,1000,97,0.806831,0.967251
0.5,0.28,1000,93,0.789528,0.963492
0.5,0.28,1000,91,0.845385,0.982389
0.5,0.29,1000,87,0.775444,0.952898
0.5,0.29,1000,100,0.835817,0.977166
0.5,0.29,1000,100,0.810247,0.970066
0.5,0.29,1000,99,0.846504,0.98327
0.5,0.29,1000,100,0.766137,0.951783
0.5,0.29,1000,100,0.832338,0.976243
0.5,0.29,1000,98,0.832641,0.978003
0.5,0.29,1000,93,0.796603,0.965289
0.5,0.29,1000,100,0.831439,0.973083
0.5,0.29,1000,99,0.822225,0.975573
0.5,0.3,1000,100,0.818625,0.972302
0.5,0.3,1000,100,0.86751,0.986042
0.5,0.3,1000,91,0.817667,0.972525
0.5,0.3,1000,95,0.86216,0.988503
0.5,0.3,1000,88,0.817616,0.97251
0.5,0.3,1000,99,0.835567,0.97726
0.5,0.3,1000,100,0.811595,0.974325
0.5,0.3,1000,89,0.823414,0.972387
0.5,0.3,1000,99,0.806789,0.969934
0.5,0.3,1000,92,0.804631,0.968306
0.5,0.31,1000,98,0.873358,0.988475
0.5,0.31,1000,95,0.812853,0.970836
0.5,0.31,1000,99,0.810421,0.971176
0.5,0.31,1000,83,0.831653,0.976693
0.5,0.31,1000,96,0.825532,0.975236
0.5,0.31,1000,99,0.766642,0.95531
0.5,0.31,1000,100,0.825697,0.973893
0.5,0.31,1000,100,0.828616,0.976365
0.5,0.31,1000,100,0.802527,0.965492
0.5,0.31,1000,87,0.844084,0.979695
0.5,0.32,1000,92,0.86447,0.982677
0.5,0.32,1000,100,0.824674,0.97239
0.5,0.32,1000,95,0.8073,0.969861
0.5,0.32,1000,100,0.832553,0.975991
0.5,0.32,1000,100,0.798146,0.963474
0.5,0.32,1000,100,0.858095,0.983656
0.5,0.32,86,93,0.971719,1
0.5,0.32,1000,100,0.818511,0.97106
0.5,0.32,1000,99,0.75628,0.944164
0.5,0.32,100,100,0.892434,0.99029
0.5,0.33,89,97,0.958702,1
0.5,0.33,1000,100,0.835295,0.979914
0.5,0.33,1000,98,0.87677,0.987055
0.5,0.33,1000,98,0.83225,0.978075
0.5,0.33,1000,100,0.849027,0.978909
0.5,0.33,1000,97,0.870971,0.985765
0.5,0.33,1000,97,0.828395,0.974601
0.5,0.33,1000,92,0.877966,0.989445
0.5,0.33,1000,100,0.793219,0.965914
0.5,0.33,1000,92,0.843034,0.981236
0.5,0.34,1000,86,0.845588,0.979037
0.5,0.34,1000,100,0.833344,0.977716
0.5,0.34,1000,95,0.804656,0.968928
0.5,0.34,1000,99,0.870392,0.986137
0.5,0.34,97,100,0.907088,0.99431
0.5,0.34,90,90,0.87283,0.99082
0.5,0.34,1000,74,0.791944,0.96317
0.5,0.34,1000,100,0.784556,0.95905
0.5,0.34,1000,90,0.814438,0.970957
0.5,0.34,1000,100,0.84606,0.985631
0.5,0.35,1000,99,0.850988,0.983848
0.5,0.35,1000,98,0.845517,0.980707
0.5,0.35,1000,87,0.82278,0.971596
0.5,0.35,1000,96,0.847527,0.982484
0.5,0.35,1000,100,0.820179,0.973631
0.5,0.35,98,100,0.900745,0.994657
0.5,0.35,1000,98,0.844416,0.979311
0.5,0.35,1000,100,0.840173,0.980271
0.5,0.35,1000,97,0.835773,0.977401
0.5,0.35,1000,95,0.845216,0.978929
0.5,0.36,99,100,0.90104,0.992411
0.5,0.36,1000,88,0.834431,0.977675
0.5,0.36,1000,91,0.849029,0.977977
0.5,0.36,1000,96,0.846971,0.979615
0.5,0.36,1000,90,0.79766,0.965159
0.5,0.36,100,100,0.869625,0.991147
0.5,0.36,1000,100,0.837778,0.976637
0.5,0.36,1000,95,0.84598,0.983819
0.5,0.36,1000,95,0.820839,0.973097
0.5,0.36,1000,97,0.799852,0.962746
0.5,0.37,1000,99,0.817125,0.972807
0.5,0.37,1000,100,0.880466,0.989862
0.5,0.37,91,98,0.93912,1
0.5,0.37,1000,93,0.882604,0.989827
0.5,0.37,1000,100,0.864722,0.984192
0.5,0.37,1000,100,0.851761,0.983827
0.5,0.37,1000,85,0.851684,0.981061
0.5,0.37,1000,89,0.837126,0.977899
0.5,0.37,1000,97,0.833396,0.97774
0.5,0.37,88,93,0.952675,1
0.5,0.38,1000,92,0.838096,0.981852
0.5,0.38,1000,94,0.882789,0.98724
0.5,0.38,1000,100,0.871422,0.98512
0.5,0.38,93,98,0.919627,0.995107
0.5,0.38,1000,100,0.848275,0.981936
0.5,0.38,1000,99,0.819472,0.97178
0.5,0.38,1000,100,0.829592,0.974854
0.5,0.38,1000,85,0.835508,0.976798
0.5,0.38,1000,87,0.837232,0.977707
0.5,0.38,1000,85,0.779219,0.957234
0.5,0.39,1000,96,0.857266,0.985304
0.5,0.39,1000,96,0.83783,0.98125
0.5,0.39,98,100,0.898574,0.991565
0.5,0.39,1000,100,0.811955,0.969088
0.5,0.39,89,92,0.908707,0.995121
0.5,0.39,1000,99,0.843165,0.979709
0.5,0.39,1000,98,0.847067,0.978898
0.5,0.39,1000,98,0.837273,0.976554
0.5,0.39,1000,84,0.822519,0.972249
0.5,0.39,1000,100,0.877057,0.986588
0.5,0.4,1000,97,0.855786,0.986983
0.5,0.4,1000,97,0.843898,0.983656
0.5,0.4,1000,97,0.852483,0.985608
0.5,0.4,1000,81,0.794046,0.963402
0.5,0.4,1000,99,0.821147,0.972077
0.5,0.4,1000,100,0.822323,0.976979
0.5,0.4,1000,100,0.846273,0.980646
0.5,0.4,1000,100,0.820878,0.976853
0.5,0.4,1000,99,0.843716,0.978872
0.5,0.4,1000,91,0.860659,0.982295
0.5,0.41,1000,80,0.801141,0.968037
0.5,0.41,100,100,0.889637,0.993388
0.5,0.41,1000,84,0.86675,0.986186
0.5,0.41,1000,77,0.837454,0.97808
0.5,0.41,1000,95,0.871838,0.988629
0.5,0.41,1000,91,0.797381,0.96409
0.5,0.41,99,99,0.874882,0.991232
0.5,0.41,95,95,0.908569,0.995828
0.5,0.41,1000,96,0.82723,0.974142
0.5,0.41,1000,99,0.788981,0.959796
0.5,0.42,1000,87,0.808596,0.968796
0.5,0.42,1000,95,0.87527,0.987709
0.5,0.42,1000,87,0.847554,0.98401
0.5,0.42,82,94,0.910981,1
0.5,0.42,1000,96,0.860284,0.985542
0.5,0.42,1000,94,0.828135,0.975146
0.5,0.42,1000,81,0.854375,0.983004
0.5,0.42,1000,100,0.873682,0.987242
0.5,0.42,1000,100,0.824399,0.975195
0.5,0.42,1000,100,0.872672,0.989389
0.5,0.43,86,92,0.947404,1
0.5,0.43,1000,100,0.861058,0.986297
0.5,0.43,1000,89,0.836159,0.976211
0.5,0.43,83,83,0.880269,0.990685
0.5,0.43,93,97,0.958894,1
0.5,0.43,1000,93,0.854376,0.983738
0.5,0.43,1000,98,0.87582,0.988467
0.5,0.43,1000,88,0.810421,0.966509
0.5,0.43,1000,94,0.865359,0.985532
0.5,0.43,1000,96,0.831396,0.977593
0.5,0.44,1000,93,0.850696,0.982775
0.5,0.44,1000,98,0.815664,0.971154
0.5,0.44,1000,87,0.835469,0.979228
0.5,0.44,1000,100,0.818528,0.972686
0.5,0.44,1000,99,0.877409,0.988202
0.5,0.44,1000,100,0.819549,0.974748
0.5,0.44,1000,100,0.843918,0.977309
0.5,0.44,1000,95,0.832702,0.976465
0.5,0.44,1000,95,0.808898,0.966163
0.5,0.44,1000,98,0.87794,0.988137
0.5,0.45,1000,91,0.836387,0.977254
0.5,0.45,1000,99,0.863601,0.985026
0.5,0.45,1000,97,0.875352,0.98503
0.5,0.45,1000,100,0.784823,0.959014
0.5,0.45,1000,99,0.850666,0.980437
0.5,0.45,1000,100,0.832445,0.976637
0.5,0.45,1000,96,0.81645,0.974661
0.5,0.45,88,93,0.93657,1
0.5,0.45,1000,100,0.830896,0.977169
0.5,0.45,1000,90,0.857162,0.98349
0.5,0.46,1000,98,0.866743,0.987772
0.5,0.46,1000,94,0.849646,0.980996
0.5,0.46,1000,82,0.816164,0.973212
0.5,0.46,1000,99,0.876749,0.989678
0.5,0.46,1000,100,0.811846,0.970732
0.5,0.46,95,97,0.900958,0.994764
0.5,0.46,1000,93,0.818064,0.969938
0.5,0.46,1000,100,0.843761,0.982596
0.5,0.46,1000,92,0.780968,0.960065
0.5,0.46,1000,99,0.805147,0.968502
0.5,0.47,1000,100,0.86144,0.984221
0.5,0.47,1000,100,0.845058,0.978705
0.5,0.47,1000,87,0.87515,0.989442
0.5,0.47,1000,93,0.827583,0.978491
0.5,0.47,1000,99,0.814198,0.971548
0.5,0.47,1000,82,0.834147,0.977793
0.5,0.47,95,100,0.935455,0.999636
0.5,0.47,92,97,0.941821,0.998033
0.5,0.47,87,92,0.980804,1
0.5,0.47,1000,95,0.85152,0.982002
0.5,0.48,1000,93,0.819654,0.973625
0.5,0.48,1000,92,0.865847,0.985529
0.5,0.48,1000,96,0.849356,0.980988
0.5,0.48,91,91,0.870127,0.991192
0.5,0.48,84,85,0.892982,0.993965
0.5,0.48,96,98,0.892094,0.993713
0.5,0.48,1000,89,0.853509,0.981862
0.5,0.48,95,99,0.91576,0.995166
0.5,0.48,1000,89,0.827354,0.972297
0.5,0.48,1000,67,0.827498,0.977033
0.5,0.49,83,88,0.944266,1
0.5,0.49,90,93,0.91171,0.993123
0.5,0.49,1000,100,0.880759,0.988374
0.5,0.49,88,88,0.893156,0.990116
0.5,0.49,81,81,0.882214,0.990235
0.5,0.49,1000,80,0.845877,0.980814
0.5,0.49,1000,90,0.837887,0.97741
0.5,0.49,1000,99,0.819676,0.971098
0.5,0.49,1000,90,0.853657,0.982077
0.5,0.49,1000,100,0.790177,0.960511
0.5,0.5,1000,100,0.876965,0.98672
0.5,0.5,1000,96,0.863916,0.983255
0.5,0.5,94,99,0.87862,0.992262
0.5,0.5,1000,89,0.818512,0.971203
0.5,0.5,75,83,0.962167,1
0.5,0.5,78,80,0.904828,0.993771
0.5,0.5,1000,81,0.810174,0.968804
0.5,0.5,1000,81,0.831651,0.975285
0.5,0.5,96,97,0.90086,0.994072
0.5,0.5,72,78,0.916238,0.996752
0.51,0,1000,0,0,0
0.51,0.01,1000,100,0.636004,0.873032
0.51,0.01,1000,100,0.67142,0.898858
0.51,0.01,1000,100,0.568132,0.822798
0.51,0.01,1000,100,0.6402,0.876068
0.51,0.01,1000,100,0.561173,0.814076
0.51,0.01,1000,100,0.63672,0.871253
0.51,0.01,1000,100,0.64907,0.880783
0.51,0.01,1000,100,0.587762,0.841106
0.51,0.01,1000,100,0.590011,0.841746
0.51,0.01,1000,100,0.556149,0.811108
0.51,0.02,1000,100,0.714295,0.924368
0.51,0.02,1000,100,0.67723,0.902755
0.51,0.02,1000,99,0.765997,0.94987
0.51,0.02,1000,100,0.741976,0.938582
0.51,0.02,1000,100,0.706195,0.922534
0.51,0.02,1000,100,0.711579,0.924942
0.51,0.02,1000,100,0.707884,0.920136
0.51,0.02,1000,100,0.680509,0.903366
0.51,0.02,1000,100,0.693461,0.913654
0.51,0.02,1000,100,0.746529,0.939888
0.51,0.03,1000,100,0.732406,0.933589
0.51,0.03,1000,100,0.79186,0.964593
0.51,0.03,1000,100,0.728371,0.932113
0.51,0.03,1000,100,0.74888,0.943143
0.51,0.03,1000,99,0.806018,0.96767
0.51,0.03,1000,98,0.768559,0.951278
0.51,0.03,1000,100,0.774384,0.955879
0.51,0.03,1000,100,0.765484,0.948081
0.51,0.03,1000,100,0.780542,0.958775
0.51,0.03,1000,100,0.775791,0.953882
0.51,0.04,1000,100,0.86678,0.986454
0.51,0.04,1000,100,0.798522,0.964581
0.51,0.04,1000,95,0.737575,0.936927
0.51,0.04,1000,100,0.819693,0.973304
0.51,0.04,1000,100,0.831286,0.976301
0.51,0.04,1000,100,0.769784,0.954162
0.51,0.04,1000,100,0.781767,0.959267
0.51,0.04,1000,100,0.718267,0.930377
0.51,0.04,1000,100,0.768754,0.952393
0.51,0.04,1000,100,0.768029,0.956513
0.51,0.05,1000,100,0.821671,0.973979
0.51,0.05,1000,100,0.785212,0.957181
0.51,0.05,1000,96,0.763651,0.949931
0.51,0.05,1000,100,0.81407,0.971025
0.51,0.05,1000,99,0.821064,0.971625
0.51,0.05,1000,100,0.818262,0.973722
0.51,0.05,1000,100,0.776109,0.956116
0.51,0.05,1000,100,0.808062,0.969782
0.51,0.05,1000,100,0.793868,0.964867
0.51,0.05,1000,100,0.767319,0.953927
0.51,0.06,1000,100,0.81593,0.970717
0.51,0.06,1000,100,0.809552,0.971017
0.51,0.06,1000,100,0.814933,0.972055
0.51,0.06,1000,100,0.810352,0.967898
0.51,0.06,1000,99,0.753806,0.945672
0.51,0.06,1000,100,0.797131,0.965865
0.51,0.06,1000,100,0.793974,0.961377
0.51,0.06,1000,100,0.809468,0.967091
0.51,0.06,1000,89,0.789982,0.960902
0.51,0.06,1000,100,0.799139,0.963081
0.51,0.07,1000,99,0.823357,0.974444
0.51,0.07,1000,100,0.872364,0.987306
0.51,0.07,1000,100,0.841519,0.977103
0.51,0.07,1000,100,0.839617,0.979876
0.51,0.07,1000,98,0.827205,0.975635
0.51,0.07,1000,98,0.858796,0.98225
0.51,0.07,1000,100,0.745858,0.938826
0.51,0.07,1000,100,0.792823,0.960432
0.51,0.07,1000,94,0.817194,0.973536
0.51,0.07,1000,99,0.785044,0.958435
0.51,0.08,1000,100,0.816297,0.971893
0.51,0.08,1000,100,0.788501,0.960362
0.51,0.08,1000,100,0.81726,0.969115
0.51,0.08,1000,98,0.756607,0.94549
0.51,0.08,1000,99,0.798505,0.965716
0.51,0.08,1000,100,0.865494,0.987055
0.51,0.08,1000,100,0.847958,0.978421
0.51,0.08,1000,100,0.822898,0.973752
0.51,0.08,1000,100,0.832429,0.976251
0.51,0.08,1000,100,0.867283,0.98744
0.51,0.09,1000,100,0.802687,0.966587
0.51,0.09,93,97,0.893048,0.991522
0.51,0.09,1000,100,0.844822,0.979021
0.51,0.09,1000,100,0.826087,0.977021
0.51,0.09,1000,97,0.854863,0.985064
0.51,0.09,1000,96,0.824416,0.977528
0.51,0.09,1000,100,0.856564,0.983884
0.51,0.09,1000,100,0.829242,0.97506
0.51,0.09,1000,96,0.827872,0.973288
0.51,0.09,1000,100,0.862688,0.985092
0.51,0.1,1000,100,0.842928,0.979306
0.51,0.1,1000,97,0.882329,0.989194
0.51,0.1,1000,100,0.855825,0.983409
0.51,0.1,1000,96,0.83868,0.977577
0.51,0.1,98,98,0.883475,0.990348
0.51,0.1,1000,96,0.783979,0.960821
0.51,0.1,1000,99,0.832303,0.977883
0.51,0.1,1000,100,0.81338,0.971825
0.51,0.1,1000,100,0.809934,0.968509
0.51,0.1,1000,98,0.871431,0.986943
0.51,0.11,1000,96,0.827582,0.977756
0.51,0.11,1000,99,0.830095,0.973876
0.51,0.11,1000,95,0.828493,0.973861
0.51,0.11,1000,100,0.854826,0.984389
0.51,0.11,1000,100,0.868485,0.98559
0.51,0.11,1000,92,0.83295,0.97522
0.51,0.11,1000,100,0.816511,0.970253
