Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.5,0.29,1000,0,0.145658,0.291315
0.5,0.29,1000,0,0.144863,0.289726
0.5,0.29,1000,0,0.144505,0.289011
0.5,0.29,1000,0,0.145464,0.290927
0.5,0.29,1000,0,0.144428,0.288855
0.5,0.29,1000,0,0.144946,0.289893
0.5,0.29,1000,0,0.144236,0.288472
0.5,0.29,1000,0,0.144641,0.289283
0.5,0.29,1000,0,0.145776,0.291552
0.5,0.29,1000,0,0.144714,0.289428
0.5,0.3,1000,0,0.15001,0.30002
0.5,0.3,1000,0,0.149504,0.299007
0.5,0.3,1000,0,0.150003,0.300006
0.5,0.3,1000,0,0.150365,0.30073
0.5,0.3,1000,0,0.150423,0.300846
0.5,0.3,1000,0,0.149359,0.298718
0.5,0.3,1000,0,0.149727,0.299454
0.5,0.3,1000,0,0.14974,0.299479
0.5,0.3,1000,0,0.15034,0.300679
0.5,0.3,1000,0,0.150449,0.300899
0.5,0.31,1000,0,0.154629,0.309257
0.5,0.31,1000,0,0.154996,0.309992
0.5,0.31,1000,0,0.155113,0.310227
0.5,0.31,1000,0,0.154902,0.309803
0.5,0.31,1000,0,0.154919,0.309838
0.5,0.31,1000,0,0.155244,0.310489
0.5,0.31,1000,0,0.155709,0.311418
0.5,0.31,1000,0,0.15518,0.31036
0.5,0.31,1000,0,0.154968,0.309936
0.5,0.31,1000,0,0.154591,0.309183
0.5,0.32,1000,0,0.159062,0.318123
0.5,0.32,1000,0,0.15953,0.319059
0.5,0.32,1000,0,0.160347,0.320694
0.5,0.32,1000,0,0.15971,0.319421
0.5,0.32,1000,0,0.16,0.320001
0.5,0.32,1000,0,0.15967,0.319341
0.5,0.32,1000,0,0.16004,0.320079
0.5,0.32,1000,0,0.159634,0.319267
0.5,0.32,1000,0,0.159733,0.319466
0.5,0.32,1000,0,0.159687,0.319373
0.5,0.33,1000,0,0.164508,0.329016
0.5,0.33,1000,0,0.164628,0.329256
0.5,0.33,1000,0,0.165077,0.330154
0.5,0.33,1000,0,0.164928,0.329855
0.5,0.33,1000,0,0.164983,0.329966
0.5,0.33,1000,0,0.165309,0.330617
0.5,0.33,1000,0,0.16463,0.32926
0.5,0.33,1000,0,0.165529,0.331057
0.5,0.33,1000,0,0.166181,0.332362
0.5,0.33,1000,0,0.164746,0.329491
0.5,0.34,1000,0,0.170003,0.340006
0.5,0.34,1000,0,0.169644,0.339287
0.5,0.34,1000,0,0.170141,0.340282
0.5,0.34,1000,0,0.170206,0.340413
0.5,0.34,1000,0,0.170317,0.340633
0.5,0.34,1000,0,0.169789,0.339578
0.5,0.34,1000,0,0.169525,0.339051
0.5,0.34,1000,0,0.170654,0.341308
0.5,0.34,1000,0,0.170928,0.341856
0.5,0.34,1000,0,0.170542,0.341084
0.5,0.35,1000,0,0.1746,0.3492
0.5,0.35,1000,0,0.175061,0.350122
0.5,0.35,1000,0,0.17557,0.351141
0.5,0.35,1000,0,0.174223,0.348446
0.5,0.35,1000,0,0.174846,0.349692
0.5,0.35,1000,0,0.174315,0.348631
0.5,0.35,1000,0,0.175455,0.350909
0.5,0.35,1000,0,0.174262,0.348525
0.5,0.35,1000,0,0.175648,0.351296
0.5,0.35,1000,0,0.173437,0.346874
0.5,0.36,1000,0,0.180345,0.36069
0.5,0.36,1000,0,0.181287,0.362573
0.5,0.36,1000,0,0.179957,0.359915
0.5,0.36,1000,0,0.179419,0.358838
0.5,0.36,1000,0,0.180361,0.360723
0.5,0.36,1000,0,0.179737,0.359473
0.5,0.36,1000,0,0.181004,0.362009
0.5,0.36,1000,0,0.179854,0.359708
0.5,0.36,1000,0,0.179585,0.35917
0.5,0.36,1000,0,0.180536,0.361072
0.5,0.37,1000,0,0.185268,0.370536
0.5,0.37,1000,0,0.18522,0.37044
0.5,0.37,1000,0,0.185054,0.370109
0.5,0.37,1000,0,0.185658,0.371316
0.5,0.37,1000,0,0.186178,0.372357
0.5,0.37,1000,0,0.185867,0.371735
0.5,0.37,1000,0,0.184698,0.369397
0.5,0.37,1000,0,0.185836,0.371671
0.5,0.37,1000,0,0.18494,0.369881
0.5,0.37,1000,0,0.185313,0.370625
0.5,0.38,1000,0,0.190499,0.380998
0.5,0.38,1000,0,0.190324,0.380648
0.5,0.38,1000,0,0.190674,0.381349
0.5,0.38,1000,0,0.190023,0.380046
0.5,0.38,1000,0,0.189347,0.378693
0.5,0.38,1000,0,0.18957,0.379141
0.5,0.38,1000,0,0.189935,0.379869
0.5,0.38,1000,0,0.190262,0.380525
0.5,0.38,1000,0,0.190274,0.380549
0.5,0.38,1000,0,0.189147,0.378294
0.5,0.39,1000,0,0.194574,0.389149
0.5,0.39,1000,0,0.195546,0.391091
0.5,0.39,1000,0,0.194644,0.389288
0.5,0.39,1000,0,0.195289,0.390577
0.5,0.39,1000,0,0.194911,0.389822
0.5,0.39,1000,0,0.195825,0.391649
0.5,0.39,1000,0,0.195087,0.390175
0.5,0.39,1000,0,0.194677,0.389355
0.5,0.39,1000,0,0.194942,0.389884
0.5,0.39,1000,0,0.194931,0.389863
0.5,0.4,1000,0,0.199413,0.398826
0.5,0.4,1000,0,0.199355,0.398709
0.5,0.4,1000,0,0.19965,0.399299
0.5,0.4,1000,0,0.200481,0.400961
0.5,0.4,1000,0,0.199201,0.398402
0.5,0.4,1000,0,0.1993,0.3986
0.5,0.4,1000,0,0.198625,0.397251
0.5,0.4,1000,0,0.200666,0.401333
0.5,0.4,1000,0,0.200484,0.400968
0.5,0.4,1000,0,0.199328,0.398657
0.5,0.41,1000,0,0.204419,0.408839
0.5,0.41,1000,0,0.204663,0.409325
0.5,0.41,1000,0,0.205037,0.410074
0.5,0.41,1000,0,0.205446,0.410891
0.5,0.41,1000,0,0.204931,0.409861
0.5,0.41,1000,0,0.204946,0.409893
0.5,0.41,1000,0,0.204536,0.409072
0.5,0.41,1000,0,0.204943,0.409886
0.5,0.41,1000,0,0.206548,0.413097
0.5,0.41,1000,0,0.205404,0.410809
0.5,0.42,1000,0,0.20935,0.418699
0.5,0.42,1000,0,0.209154,0.418307
0.5,0.42,1000,0,0.209957,0.419913
0.5,0.42,1000,0,0.20971,0.419419
0.5,0.42,1000,0,0.209452,0.418905
0.5,0.42,1000,0,0.209825,0.41965
0.5,0.42,1000,0,0.210513,0.421026
0.5,0.42,1000,0,0.21068,0.421359
0.5,0.42,1000,0,0.209676,0.419351
0.5,0.42,1000,0,0.209764,0.419529
0.5,0.43,1000,0,0.215429,0.430858
0.5,0.43,1000,0,0.215526,0.431053
0.5,0.43,1000,0,0.21495,0.429901
0.5,0.43,1000,0,0.215127,0.430254
0.5,0.43,1000,0,0.215354,0.430708
0.5,0.43,1000,0,0.21465,0.429299
0.5,0.43,1000,0,0.215149,0.430298
0.5,0.43,1000,0,0.215602,0.431203
0.5,0.43,1000,0,0.215344,0.430689
0.5,0.43,1000,0,0.214681,0.429363
0.5,0.44,1000,0,0.219908,0.439816
0.5,0.44,1000,0,0.22031,0.44062
0.5,0.44,1000,0,0.221144,0.442287
0.5,0.44,1000,0,0.218911,0.437821
0.5,0.44,1000,0,0.220778,0.441556
0.5,0.44,1000,0,0.220239,0.440477
0.5,0.44,1000,0,0.219774,0.439548
0.5,0.44,1000,0,0.220105,0.440211
0.5,0.44,1000,0,0.220223,0.440445
0.5,0.44,1000,0,0.220607,0.441214
0.5,0.45,1000,0,0.22449,0.44898
0.5,0.45,1000,0,0.225711,0.451422
0.5,0.45,1000,0,0.224619,0.449238
0.5,0.45,1000,0,0.224185,0.448369
0.5,0.45,1000,0,0.225067,0.450133
0.5,0.45,1000,0,0.225178,0.450356
0.5,0.45,1000,0,0.224498,0.448997
0.5,0.45,1000,0,0.225229,0.450458
0.5,0.45,1000,0,0.224708,0.449416
0.5,0.45,1000,0,0.225153,0.450307
0.5,0.46,1000,0,0.230026,0.460052
0.5,0.46,1000,0,0.229041,0.458082
0.5,0.46,1000,0,0.230817,0.461635
0.5,0.46,1000,0,0.23053,0.46106
0.5,0.46,1000,0,0.230443,0.460885
0.5,0.46,1000,0,0.230168,0.460335
0.5,0.46,1000,0,0.230013,0.460027
0.5,0.46,1000,0,0.229322,0.458645
0.5,0.46,1000,0,0.229259,0.458519
0.5,0.46,1000,0,0.23039,0.460781
0.5,0.47,1000,0,0.234147,0.468294
0.5,0.47,1000,0,0.234223,0.468445
0.5,0.47,1000,0,0.235899,0.471797
0.5,0.47,1000,0,0.234506,0.469012
0.5,0.47,1000,0,0.234463,0.468926
0.5,0.47,1000,0,0.23403,0.468059
0.5,0.47,1000,0,0.235289,0.470578
0.5,0.47,1000,0,0.234829,0.469658
0.5,0.47,1000,0,0.234866,0.469733
0.5,0.47,1000,0,0.234426,0.468851
0.5,0.48,1000,0,0.239767,0.479535
0.5,0.48,1000,0,0.239982,0.479963
0.5,0.48,1000,0,0.238929,0.477859
0.5,0.48,1000,0,0.240502,0.481004
0.5,0.48,1000,0,0.240444,0.480889
0.5,0.48,1000,0,0.240595,0.481189
0.5,0.48,1000,0,0.239607,0.479213
0.5,0.48,1000,0,0.239196,0.478391
0.5,0.48,1000,0,0.239729,0.479457
0.5,0.48,1000,0,0.240545,0.481089
0.5,0.49,1000,0,0.244744,0.489487
0.5,0.49,1000,0,0.243722,0.487443
0.5,0.49,1000,0,0.24473,0.48946
0.5,0.49,1000,0,0.244595,0.489191
0.5,0.49,1000,0,0.245518,0.491036
0.5,0.49,1000,0,0.244813,0.489627
0.5,0.49,1000,0,0.244778,0.489557
0.5,0.49,1000,0,0.244886,0.489772
0.5,0.49,1000,0,0.244968,0.489936
0.5,0.49,1000,0,0.244684,0.489367
0.5,0.5,1000,0,0.249717,0.499433
0.5,0.5,1000,0,0.249682,0.499363
0.5,0.5,1000,0,0.24902,0.49804
0.5,0.5,1000,0,0.250236,0.500473
0.5,0.5,1000,0,0.249719,0.499438
0.5,0.5,1000,0,0.249714,0.499428
0.5,0.5,1000,0,0.24978,0.49956
0.5,0.5,1000,0,0.250115,0.50023
0.5,0.5,1000,0,0.24948,0.49896
0.5,0.5,1000,0,0.249944,0.499888
0.51,0,1000,0,0,0
0.51,0.01,1000,0,0.0049628,0.00992561
0.51,0.01,1000,0,0.00502188,0.0100438
0.51,0.01,1000,0,0.00502363,0.0100473
0.51,0.01,1000,0,0.0050003,0.0100006
0.51,0.01,1000,0,0.00504123,0.0100825
0.51,0.01,1000,0,0.00497067,0.00994134
0.51,0.01,1000,0,0.00501943,0.0100389
0.51,0.01,1000,0,0.00498652,0.00997304
0.51,0.01,1000,0,0.00500585,0.0100117
0.51,0.01,1000,0,0.00500813,0.0100163
0.51,0.02,1000,0,0.00993245,0.0198649
0.51,0.02,1000,0,0.00995241,0.0199048
0.51,0.02,1000,0,0.00999892,0.0199978
0.51,0.02,1000,0,0.0100327,0.0200655
0.51,0.02,1000,0,0.00998298,0.019966
0.51,0.02,1000,0,0.0100545,0.020109
0.51,0.02,1000,0,0.0100362,0.0200724
0.51,0.02,1000,0,0.0100007,0.0200014
0.51,0.02,1000,0,0.00999295,0.0199859
0.51,0.02,1000,0,0.00994746,0.0198949
0.51,0.03,1000,0,0.0149916,0.0299831
0.51,0.03,1000,0,0.0149247,0.0298494
0.51,0.03,1000,0,0.0149615,0.0299231
0.51,0.03,1000,0,0.0150216,0.0300431
0.51,0.03,1000,0,0.0149063,0.0298126
0.51,0.03,1000,0,0.0149943,0.0299887
0.51,0.03,1000,0,0.0149668,0.0299335
0.51,0.03,1000,0,0.0148633,0.0297267
0.51,0.03,1000,0,0.0148748,0.0297495
0.51,0.03,1000,0,0.014901,0.029802
0.51,0.04,1000,0,0.0200487,0.0400974
0.51,0.04,1000,0,0.020081,0.0401619
0.51,0.04,1000,0,0.0202119,0.0404237
0.51,0.04,1000,0,0.0201075,0.040215
0.51,0.04,1000,0,0.0201013,0.0402026
0.51,0.04,1000,0,0.0200891,0.0401782
0.51,0.04,1000,0,0.0199609,0.0399218
0.51,0.04,1000,0,0.0198576,0.0397152
0.51,0.04,1000,0,0.0200333,0.0400665
0.51,0.04,1000,0,0.0199917,0.0399835
0.51,0.05,1000,0,0.0249611,0.0499222
0.51,0.05,1000,0,0.0252195,0.0504389
0.51,0.05,1000,0,0.0250593,0.0501186
0.51,0.05,1000,0,0.0250135,0.0500271
0.51,0.05,1000,0,0.0248776,0.0497551
0.51,0.05,1000,0,0.0249654,0.0499307
0.51,0.05,1000,0,0.0250135,0.0500271
0.51,0.05,1000,0,0.0247962,0.0495925
0.51,0.05,1000,0,0.025098,0.050196
0.51,0.05,1000,0,0.0249016,0.0498032
0.51,0.06,1000,0,0.030244,0.060488
0.51,0.06,1000,0,0.0299143,0.0598287
0.51,0.06,1000,0,0.0300461,0.0600923
0.51,0.06,1000,0,0.030176,0.0603519
0.51,0.06,1000,0,0.0300524,0.0601047
0.51,0.06,1000,0,0.0298821,0.0597642
0.51,0.06,1000,0,0.0300422,0.0600843
0.51,0.06,1000,0,0.0299483,0.0598966
0.51,0.06,1000,0,0.0300227,0.0600453
0.51,0.06,1000,0,0.0299121,0.0598242
0.51,0.07,1000,0,0.0348592,0.0697183
0.51,0.07,1000,0,0.0350135,0.0700271
0.51,0.07,1000,0,0.0349618,0.0699236
0.51,0.07,1000,0,0.034982,0.0699639
0.51,0.07,1000,0,0.0350236,0.0700473
0.51,0.07,1000,0,0.0351332,0.0702663
0.51,0.07,1000,0,0.0350347,0.0700694
0.51,0.07,1000,0,0.0348889,0.0697778
0.51,0.07,1000,0,0.0349446,0.0698892
0.51,0.07,1000,0,0.0350795,0.0701589
0.51,0.08,1000,0,0.0398541,0.0797082
0.51,0.08,1000,0,0.0400723,0.0801445
0.51,0.08,1000,0,0.0401481,0.0802962
0.51,0.08,1000,0,0.0401759,0.0803519
0.51,0.08,1000,0,0.0401926,0.0803853
0.51,0.08,1000,0,0.0399159,0.0798318
0.51,0.08,1000,0,0.0398293,0.0796585
0.51,0.08,1000,0,0.0398745,0.0797491
0.51,0.08,1000,0,0.0397946,0.0795892
0.51,0.08,1000,0,0.040059,0.0801179
