Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals difference,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.5,0,0,1000,0,0,0
0.5,0.01,-4,60,62,0.937719,1
0.5,0.01,-3,60,63,0.950169,1
0.5,0.01,-7,62,65,0.967044,1
0.5,0.01,-3,60,62,0.938288,1
0.5,0.01,-4,62,65,0.953847,1
0.5,0.01,-1,62,64,0.946177,1
0.5,0.01,0,60,62,0.944494,1
0.5,0.01,-3,58,60,0.934628,1
0.5,0.01,-1,64,66,0.947198,1
0.5,0.01,-4,57,60,0.952355,1
0.5,0.02,-2,49,51,0.938237,1
0.5,0.02,1,50,52,0.948154,1
0.5,0.02,-4,46,49,0.954366,1
0.5,0.02,-1,49,52,0.963028,1
0.5,0.02,3,49,52,0.95225,1
0.5,0.02,0,48,50,0.937742,1
0.5,0.02,0,50,52,0.935379,1
0.5,0.02,7,52,55,0.962406,1
0.5,0.02,3,52,54,0.944884,1
0.5,0.02,0,50,52,0.94792,1
0.5,0.03,-2,41,44,0.956186,1
0.5,0.03,-3,41,43,0.934438,1
0.5,0.03,0,42,45,0.952891,1
0.5,0.03,-4,42,44,0.942137,1
0.5,0.03,-1,41,44,0.957907,1
0.5,0.03,0,44,46,0.943321,1
0.5,0.03,-2,41,43,0.94365,1
0.5,0.03,4,45,47,0.946961,1
0.5,0.03,0,43,45,0.941929,1
0.5,0.03,5,46,48,0.952418,1
0.5,0.04,1,37,40,0.957297,1
0.5,0.04,1,38,41,0.958998,1
0.5,0.04,-1,36,39,0.954419,1
0.5,0.04,2,38,40,0.941132,1
0.5,0.04,1,38,41,0.957551,1
0.5,0.04,-2,38,40,0.93857,1
0.5,0.04,0,38,41,0.96047,1
0.5,0.04,0,37,39,0.949889,1
0.5,0.04,-1,37,39,0.93751,1
0.5,0.04,-3,34,37,0.956921,1
0.5,0.05,-1,34,36,0.947718,1
0.5,0.05,0,34,36,0.947565,1
0.5,0.05,1,35,38,0.956075,1
0.5,0.05,-3,32,35,0.958341,1
0.5,0.05,0,34,36,0.944994,1
0.5,0.05,-1,34,35,0.927006,1
0.5,0.05,0,35,37,0.950021,1
0.5,0.05,-2,34,37,0.956936,1
0.5,0.05,0,34,36,0.946244,1
0.5,0.05,0,34,36,0.949629,1
0.5,0.06,0,32,34,0.929399,1
0.5,0.06,1,33,35,0.94538,1
0.5,0.06,1,31,33,0.939782,1
0.5,0.06,0,30,32,0.935425,1
0.5,0.06,1,31,34,0.963649,1
0.5,0.06,-2,31,33,0.93741,1
0.5,0.06,1,31,34,0.95349,1
0.5,0.06,-1,31,34,0.957633,1
0.5,0.06,0,31,33,0.948903,1
0.5,0.06,1,32,35,0.956593,1
0.5,0.07,-1,29,32,0.954848,1
0.5,0.07,0,29,31,0.94288,1
0.5,0.07,-1,29,32,0.955703,1
0.5,0.07,-1,28,31,0.951253,1
0.5,0.07,1,30,32,0.942875,1
0.5,0.07,0,29,31,0.943404,1
0.5,0.07,1,30,32,0.946001,1
0.5,0.07,-2,28,30,0.948464,1
0.5,0.07,2,31,33,0.946094,1
0.5,0.07,-2,28,31,0.957044,1
0.5,0.08,-2,26,29,0.950427,1
0.5,0.08,0,28,30,0.946584,1
0.5,0.08,-2,27,29,0.944273,1
0.5,0.08,-1,26,29,0.951414,1
0.5,0.08,-1,26,30,0.966399,1
0.5,0.08,-1,27,30,0.952184,1
0.5,0.08,-1,26,28,0.936082,1
0.5,0.08,-3,26,28,0.931066,1
0.5,0.08,0,27,29,0.939055,1
0.5,0.08,2,28,30,0.948494,1
0.5,0.09,0,26,28,0.949847,1
0.5,0.09,0,25,27,0.943588,1
0.5,0.09,-1,25,27,0.930416,1
0.5,0.09,0,26,28,0.948116,1
0.5,0.09,-1,25,28,0.952435,1
0.5,0.09,-1,25,27,0.944671,1
0.5,0.09,0,26,28,0.945524,1
0.5,0.09,0,26,29,0.954739,1
0.5,0.09,0,26,29,0.95111,1
0.5,0.09,-1,25,28,0.952455,1
0.5,0.1,1,25,28,0.952119,1
0.5,0.1,0,24,27,0.952991,1
0.5,0.1,1,25,27,0.93253,1
0.5,0.1,-2,24,26,0.944961,1
0.5,0.1,0,25,27,0.948859,1
0.5,0.1,0,24,26,0.929762,1
0.5,0.1,0,24,27,0.953328,1
0.5,0.1,-1,24,26,0.936296,1
0.5,0.1,0,24,27,0.956596,1
0.5,0.1,-1,24,27,0.951964,1
0.5,0.11,0,23,25,0.950245,1
0.5,0.11,1,24,27,0.965,1
0.5,0.11,0,23,26,0.963951,1
0.5,0.11,0,23,26,0.955531,1
0.5,0.11,0,23,25,0.950953,1
0.5,0.11,0,23,25,0.929532,1
0.5,0.11,-1,23,26,0.958794,1
0.5,0.11,0,23,26,0.95853,1
0.5,0.11,-1,22,25,0.951391,1
0.5,0.11,0,23,25,0.943823,1
0.5,0.12,1,22,25,0.962511,1
0.5,0.12,-1,21,24,0.957338,1
0.5,0.12,0,22,25,0.958976,1
0.5,0.12,0,22,25,0.955417,1
0.5,0.12,0,22,24,0.938953,1
0.5,0.12,-1,22,25,0.961408,1
0.5,0.12,0,22,24,0.943001,1
0.5,0.12,-2,21,23,0.931901,1
0.5,0.12,1,23,25,0.944988,1
0.5,0.12,0,22,25,0.950273,1
0.5,0.13,-1,21,24,0.962458,1
0.5,0.13,0,21,24,0.951608,1
0.5,0.13,1,21,23,0.944178,1
0.5,0.13,1,22,24,0.945551,1
0.5,0.13,1,22,24,0.948304,1
0.5,0.13,0,21,23,0.941843,1
0.5,0.13,0,21,24,0.951453,1
0.5,0.13,-1,21,23,0.944358,1
0.5,0.13,0,21,25,0.96963,1
0.5,0.13,-1,21,23,0.938969,1
0.5,0.14,-1,20,22,0.943023,1
0.5,0.14,-1,20,22,0.938972,1
0.5,0.14,0,20,22,0.949427,1
0.5,0.14,0,20,22,0.938529,1
0.5,0.14,-1,20,23,0.9596,1
0.5,0.14,-1,20,23,0.956647,1
0.5,0.14,-1,20,22,0.94772,1
0.5,0.14,0,20,22,0.94711,1
0.5,0.14,-1,19,22,0.950459,1
0.5,0.14,-1,20,22,0.944296,1
0.5,0.15,0,19,22,0.955022,1
0.5,0.15,0,19,21,0.94477,1
0.5,0.15,0,19,22,0.952412,1
0.5,0.15,0,19,21,0.940901,1
0.5,0.15,1,20,22,0.940836,1
0.5,0.15,0,19,23,0.966827,1
0.5,0.15,0,19,22,0.952177,1
0.5,0.15,1,20,22,0.949458,1
0.5,0.15,0,19,22,0.962458,1
0.5,0.15,-1,19,22,0.951107,1
0.5,0.16,0,18,21,0.951643,1
0.5,0.16,0,19,21,0.948885,1
0.5,0.16,-1,18,21,0.955049,1
0.5,0.16,0,18,20,0.933271,1
0.5,0.16,0,19,21,0.949367,1
0.5,0.16,0,19,21,0.943121,1
0.5,0.16,0,19,22,0.961508,1
0.5,0.16,1,19,21,0.945691,1
0.5,0.16,-1,18,20,0.937198,1
0.5,0.16,0,18,21,0.950367,1
0.5,0.17,-1,17,19,0.925036,1
0.5,0.17,0,18,21,0.955556,1
0.5,0.17,0,18,20,0.948547,1
0.5,0.17,0,18,22,0.967715,1
0.5,0.17,0,18,20,0.948259,1
0.5,0.17,0,18,20,0.948691,1
0.5,0.17,1,19,21,0.94807,1
0.5,0.17,0,18,21,0.959342,1
0.5,0.17,-1,18,20,0.934703,1
0.5,0.17,1,19,21,0.945879,1
0.5,0.18,0,17,19,0.937838,1
0.5,0.18,0,17,19,0.938477,1
0.5,0.18,0,17,19,0.942331,1
0.5,0.18,0,17,19,0.935722,1
0.5,0.18,0,17,20,0.957947,1
0.5,0.18,0,17,20,0.953679,1
0.5,0.18,0,17,19,0.938306,1
0.5,0.18,0,17,19,0.932718,1
0.5,0.18,-1,17,19,0.942216,1
0.5,0.18,-1,17,19,0.936076,1
0.5,0.19,0,17,19,0.935801,1
0.5,0.19,0,17,20,0.958824,1
0.5,0.19,0,17,19,0.944458,1
0.5,0.19,0,17,20,0.96295,1
0.5,0.19,0,17,19,0.949974,1
0.5,0.19,0,17,19,0.942906,1
0.5,0.19,0,17,19,0.943974,1
0.5,0.19,0,16,19,0.953435,1
0.5,0.19,-1,16,19,0.95456,1
0.5,0.19,1,17,20,0.962753,1
0.5,0.2,0,16,19,0.953297,1
0.5,0.2,0,16,19,0.955785,1
0.5,0.2,-1,16,19,0.955133,1
0.5,0.2,0,16,18,0.938727,1
0.5,0.2,0,16,19,0.959501,1
0.5,0.2,0,16,18,0.937013,1
0.5,0.2,1,17,19,0.949976,1
0.5,0.2,0,16,18,0.943863,1
0.5,0.2,0,16,18,0.936568,1
0.5,0.2,0,16,19,0.955511,1
0.5,0.21,0,16,18,0.947334,1
0.5,0.21,-1,15,18,0.952312,1
0.5,0.21,0,16,19,0.960469,1
0.5,0.21,0,16,18,0.947773,1
0.5,0.21,1,16,19,0.963733,1
0.5,0.21,0,16,18,0.950019,1
0.5,0.21,0,16,18,0.952658,1
0.5,0.21,1,16,20,0.967992,1
0.5,0.21,1,16,19,0.962877,1
0.5,0.21,0,16,18,0.944771,1
0.5,0.22,0,15,17,0.933423,1
0.5,0.22,1,16,18,0.950557,1
0.5,0.22,0,15,17,0.936941,1
0.5,0.22,0,15,18,0.95801,1
0.5,0.22,-1,15,17,0.937766,1
0.5,0.22,-1,15,17,0.939324,1
0.5,0.22,0,15,18,0.957563,1
0.5,0.22,0,15,18,0.953021,1
0.5,0.22,0,15,18,0.956692,1
0.5,0.22,0,15,17,0.944371,1
0.5,0.23,0,15,17,0.951616,1
0.5,0.23,0,15,17,0.944962,1
0.5,0.23,0,15,17,0.940758,1
0.5,0.23,0,15,17,0.948024,1
0.5,0.23,0,15,18,0.959222,1
0.5,0.23,0,15,18,0.963263,1
0.5,0.23,1,15,18,0.963937,1
0.5,0.23,-1,14,17,0.950657,1
0.5,0.23,0,15,17,0.94893,1
0.5,0.23,0,15,17,0.94888,1
0.5,0.24,0,14,17,0.954023,1
0.5,0.24,0,14,17,0.948747,1
0.5,0.24,1,15,17,0.95153,1
0.5,0.24,0,14,16,0.93703,1
0.5,0.24,0,14,17,0.955042,1
0.5,0.24,0,14,17,0.956821,1
0.5,0.24,0,14,17,0.95385,1
0.5,0.24,-1,14,17,0.952635,1
0.5,0.24,0,14,17,0.954863,1
0.5,0.24,0,14,16,0.927929,1
0.5,0.25,0,14,17,0.964055,1
0.5,0.25,0,14,17,0.963539,1
0.5,0.25,0,14,17,0.960541,1
0.5,0.25,0,14,16,0.945978,1
0.5,0.25,0,14,17,0.959157,1
0.5,0.25,0,14,16,0.942519,1
0.5,0.25,0,14,16,0.946891,1
0.5,0.25,0,14,16,0.942771,1
0.5,0.25,0,14,17,0.965825,1
0.5,0.25,0,14,17,0.961738,1
0.5,0.26,-1,13,16,0.955451,1
0.5,0.26,1,14,16,0.94766,1
0.5,0.26,-1,13,17,0.9674,1
0.5,0.26,0,13,17,0.971138,1
0.5,0.26,-1,13,16,0.951818,1
0.5,0.26,0,13,16,0.951398,1
0.5,0.26,-1,13,16,0.950356,1
0.5,0.26,1,14,16,0.948015,1
0.5,0.26,-1,13,17,0.966056,1
0.5,0.26,-1,13,16,0.955903,1
0.5,0.27,0,13,15,0.940478,1
0.5,0.27,0,13,15,0.940137,1
0.5,0.27,0,13,17,0.971528,1
0.5,0.27,0,13,15,0.939784,1
0.5,0.27,0,13,16,0.95904,1
0.5,0.27,0,13,16,0.960586,1
0.5,0.27,0,13,16,0.955969,1
0.5,0.27,0,13,16,0.953854,1
0.5,0.27,0,13,15,0.94464,1
0.5,0.27,-1,13,16,0.95373,1
0.5,0.28,0,13,15,0.94939,1
0.5,0.28,0,13,15,0.946829,1
0.5,0.28,0,13,15,0.944177,1
0.5,0.28,0,13,16,0.964232,1
0.5,0.28,0,13,14,0.91887,1
0.5,0.28,0,13,15,0.94184,1
0.5,0.28,0,13,16,0.960056,1
0.5,0.28,0,13,16,0.961173,1
0.5,0.28,0,13,15,0.943286,1
0.5,0.28,0,13,16,0.958771,1
0.5,0.29,1,13,15,0.94593,1
0.5,0.29,0,12,15,0.954358,1
0.5,0.29,0,12,14,0.931739,1
0.5,0.29,-1,12,15,0.955831,1
0.5,0.29,0,12,15,0.956007,1
0.5,0.29,0,12,15,0.953227,1
0.5,0.29,-1,12,15,0.957261,1
0.5,0.29,-1,12,15,0.951822,1
0.5,0.29,-1,12,15,0.950914,1
0.5,0.29,0,12,15,0.952096,1
0.5,0.3,0,12,14,0.940629,1
0.5,0.3,0,12,15,0.956144,1
0.5,0.3,0,12,15,0.956204,1
0.5,0.3,0,12,15,0.958429,1
0.5,0.3,0,12,14,0.938377,1
0.5,0.3,0,12,15,0.957803,1
0.5,0.3,0,12,14,0.937895,1
0.5,0.3,0,12,14,0.941167,1
0.5,0.3,0,12,15,0.96168,1
0.5,0.3,0,12,14,0.939336,1
0.5,0.31,0,12,14,0.943715,1
0.5,0.31,0,12,15,0.959761,1
0.5,0.31,0,12,14,0.947165,1
0.5,0.31,0,12,14,0.942604,1
0.5,0.31,0,12,14,0.941003,1
0.5,0.31,0,12,14,0.941818,1
0.5,0.31,0,12,14,0.938879,1
0.5,0.31,0,12,14,0.944287,1
0.5,0.31,0,12,14,0.934946,1
0.5,0.31,0,12,14,0.946198,1
0.5,0.32,0,12,14,0.947643,1
0.5,0.32,0,12,14,0.950057,1
0.5,0.32,-1,11,14,0.954097,1
0.5,0.32,1,12,14,0.948523,1
0.5,0.32,-1,11,14,0.950709,1
0.5,0.32,0,12,14,0.952432,1
0.5,0.32,0,12,15,0.964415,1
0.5,0.32,0,12,15,0.962138,1
0.5,0.32,-1,11,13,0.925692,1
0.5,0.32,0,11,14,0.947573,1
0.5,0.33,0,11,15,0.968972,1
0.5,0.33,0,11,14,0.950742,1
0.5,0.33,0,11,13,0.934704,1
0.5,0.33,-1,11,14,0.953897,1
0.5,0.33,0,11,14,0.953888,1
0.5,0.33,0,11,14,0.955853,1
0.5,0.33,0,11,14,0.954701,1
0.5,0.33,0,11,14,0.953966,1
0.5,0.33,0,11,14,0.951498,1
0.5,0.33,0,11,14,0.954319,1
0.5,0.34,0,11,13,0.939732,1
0.5,0.34,0,11,13,0.940473,1
0.5,0.34,0,11,13,0.938489,1
0.5,0.34,0,11,13,0.941524,1
0.5,0.34,0,11,13,0.941846,1
0.5,0.34,0,11,15,0.970566,1
0.5,0.34,0,11,13,0.935201,1
0.5,0.34,0,11,14,0.958701,1
0.5,0.34,1,12,14,0.94981,1
0.5,0.34,0,11,14,0.959374,1
0.5,0.35,0,11,15,0.974651,1
0.5,0.35,0,11,13,0.941748,1
0.5,0.35,0,11,14,0.959529,1
0.5,0.35,0,11,13,0.944976,1
0.5,0.35,0,11,13,0.947814,1
0.5,0.35,0,11,13,0.942348,1
0.5,0.35,0,11,13,0.943051,1
0.5,0.35,0,11,14,0.965104,1
0.5,0.35,0,11,13,0.945529,1
0.5,0.35,0,11,13,0.942145,1
0.5,0.36,0,11,13,0.949785,1
0.5,0.36,-1,10,13,0.953315,1
0.5,0.36,-1,10,13,0.954704,1
0.5,0.36,0,11,13,0.949331,1
0.5,0.36,-1,10,14,0.96631,1
0.5,0.36,0,11,14,0.960918,1
0.5,0.36,0,11,14,0.961656,1
0.5,0.36,0,11,13,0.950642,1
0.5,0.36,0,11,13,0.952347,1
0.5,0.36,1,11,13,0.947885,1
0.5,0.37,0,10,13,0.954983,1
0.5,0.37,0,10,12,0.931816,1
0.5,0.37,0,10,13,0.953636,1
0.5,0.37,0,10,14,0.967358,1
0.5,0.37,0,10,13,0.951366,1
0.5,0.37,0,10,13,0.952643,1
0.5,0.37,1,11,14,0.966185,1
0.5,0.37,1,11,13,0.952722,1
0.5,0.37,0,10,13,0.953611,1
0.5,0.37,1,11,13,0.950985,1
0.5,0.38,0,10,12,0.936048,1
0.5,0.38,0,10,12,0.935896,1
0.5,0.38,0,10,12,0.938267,1
0.5,0.38,0,10,13,0.953077,1
0.5,0.38,0,10,13,0.95801,1
0.5,0.38,0,10,12,0.943795,1
0.5,0.38,0,10,13,0.958461,1
0.5,0.38,0,10,13,0.955848,1
0.5,0.38,0,10,12,0.931906,1
0.5,0.38,0,10,13,0.958246,1
0.5,0.39,0,10,12,0.942925,1
0.5,0.39,0,10,13,0.959248,1
0.5,0.39,0,10,13,0.961723,1
0.5,0.39,0,10,12,0.940136,1
0.5,0.39,0,10,12,0.943198,1
0.5,0.39,0,10,13,0.95841,1
0.5,0.39,0,10,13,0.959981,1
0.5,0.39,0,10,13,0.962583,1
0.5,0.39,0,10,12,0.937783,1
0.5,0.39,0,10,13,0.964957,1
0.5,0.4,0,10,12,0.946204,1
0.5,0.4,0,10,12,0.953064,1
0.5,0.4,1,10,13,0.96176,1
0.5,0.4,0,10,12,0.948706,1
0.5,0.4,0,10,12,0.944684,1
0.5,0.4,0,10,12,0.947065,1
0.5,0.4,0,10,12,0.946836,1
0.5,0.4,0,10,12,0.947516,1
0.5,0.4,0,10,12,0.946322,1
0.5,0.4,0,10,12,0.94139,1
0.5,0.41,1,10,13,0.964998,1
0.5,0.41,-1,9,12,0.950941,1
0.5,0.41,0,10,11,0.923273,1
0.5,0.41,0,10,12,0.948278,1
0.5,0.41,0,9,12,0.951434,1
0.5,0.41,0,9,12,0.952164,1
0.5,0.41,0,9,12,0.952309,1
0.5,0.41,0,10,12,0.94824,1
0.5,0.41,0,10,12,0.949288,1
0.5,0.41,0,9,12,0.951392,1
0.5,0.42,0,9,12,0.955656,1
0.5,0.42,0,9,12,0.954198,1
0.5,0.42,0,9,11,0.93788,1
0.5,0.42,0,9,12,0.951117,1
0.5,0.42,0,9,12,0.955033,1
0.5,0.42,0,9,12,0.953741,1
0.5,0.42,0,9,12,0.95274,1
0.5,0.42,0,9,12,0.953914,1
0.5,0.42,0,9,11,0.935416,1
0.5,0.42,0,9,12,0.950472,1
0.5,0.43,0,9,11,0.935365,1
0.5,0.43,0,9,11,0.943144,1
0.5,0.43,0,9,11,0.938768,1
0.5,0.43,0,9,11,0.939035,1
0.5,0.43,0,9,11,0.938819,1
0.5,0.43,0,9,12,0.958278,1
0.5,0.43,0,9,12,0.956739,1
0.5,0.43,0,9,12,0.958776,1
0.5,0.43,0,9,12,0.9583,1
0.5,0.43,0,9,12,0.953926,1
0.5,0.44,0,9,11,0.943582,1
0.5,0.44,0,9,11,0.941224,1
0.5,0.44,0,9,10,0.914129,1
0.5,0.44,0,9,12,0.960531,1
0.5,0.44,0,9,12,0.958858,1
0.5,0.44,0,9,11,0.939798,1
0.5,0.44,0,9,11,0.938294,1
0.5,0.44,0,9,12,0.958699,1
0.5,0.44,0,9,12,0.959676,1
0.5,0.44,0,9,11,0.943337,1
0.5,0.45,0,9,11,0.941249,1
0.5,0.45,0,9,11,0.944526,1
0.5,0.45,0,9,11,0.948009,1
0.5,0.45,0,9,11,0.943064,1
0.5,0.45,0,9,11,0.946072,1
0.5,0.45,0,9,12,0.963256,1
0.5,0.45,0,9,12,0.961557,1
0.5,0.45,0,9,12,0.960876,1
0.5,0.45,0,9,11,0.944946,1
0.5,0.45,0,9,11,0.945176,1
0.5,0.46,0,9,12,0.961673,1
0.5,0.46,0,9,11,0.947717,1
0.5,0.46,0,9,11,0.951925,1
0.5,0.46,0,9,11,0.950278,1
0.5,0.46,0,9,11,0.947987,1
0.5,0.46,0,9,11,0.951443,1
0.5,0.46,1,9,11,0.950013,1
0.5,0.46,0,8,11,0.950562,1
0.5,0.46,-1,8,11,0.95195,1
0.5,0.46,-1,8,11,0.952753,1
0.5,0.47,0,8,10,0.930444,1
0.5,0.47,0,8,11,0.953107,1
0.5,0.47,0,8,11,0.952749,1
0.5,0.47,0,8,11,0.952452,1
0.5,0.47,1,9,11,0.951659,1
0.5,0.47,0,9,11,0.950167,1
0.5,0.47,1,9,11,0.948382,1
0.5,0.47,0,8,11,0.948138,1
0.5,0.47,0,8,10,0.931001,1
0.5,0.47,0,8,11,0.951032,1
0.5,0.48,0,8,10,0.934741,1
0.5,0.48,0,8,11,0.954975,1
0.5,0.48,0,8,11,0.952113,1
0.5,0.48,0,8,11,0.955285,1
0.5,0.48,0,8,12,0.96707,1
0.5,0.48,0,8,11,0.958781,1
0.5,0.48,0,8,11,0.954661,1
0.5,0.48,0,8,10,0.933368,1
0.5,0.48,0,8,10,0.934778,1
0.5,0.48,0,8,11,0.957496,1
0.5,0.49,0,8,10,0.937488,1
0.5,0.49,0,8,10,0.938664,1
0.5,0.49,0,8,11,0.959197,1
0.5,0.49,0,8,10,0.938113,1
0.5,0.49,0,8,11,0.956386,1
0.5,0.49,0,8,11,0.960784,1
0.5,0.49,0,8,11,0.959446,1
0.5,0.49,0,8,10,0.940289,1
0.5,0.49,0,8,10,0.938854,1
0.5,0.49,0,8,10,0.939053,1
0.5,0.5,0,8,10,0.944607,1
0.5,0.5,0,8,10,0.940801,1
0.5,0.5,0,8,11,0.959664,1
0.5,0.5,0,8,10,0.94327,1
0.5,0.5,0,8,11,0.959106,1
0.5,0.5,0,8,10,0.942107,1
0.5,0.5,0,8,10,0.941461,1
0.5,0.5,0,8,11,0.959427,1
0.5,0.5,0,8,10,0.944689,1
0.5,0.5,0,8,11,0.958894,1
0.51,0,0,1000,0,0,0
0.51,0.01,-7,49,52,0.960745,1
0.51,0.01,-2,53,56,0.956269,1
0.51,0.01,0,54,56,0.947437,1
0.51,0.01,-5,51,54,0.957201,1
0.51,0.01,5,59,61,0.950392,1
0.51,0.01,-4,55,57,0.952005,1
0.51,0.01,1,55,57,0.945048,1
0.51,0.01,1,54,56,0.947391,1
0.51,0.01,1,57,59,0.937711,1
0.51,0.01,0,58,60,0.946804,1
0.51,0.02,-1,43,45,0.934614,1
0.51,0.02,1,46,48,0.945926,1
0.51,0.02,3,45,48,0.966155,1
0.51,0.02,-1,45,48,0.961087,1
0.51,0.02,-1,44,46,0.946406,1
0.51,0.02,1,45,48,0.964176,1
0.51,0.02,-2,44,46,0.938323,1
0.51,0.02,1,43,45,0.950073,1
0.51,0.02,-1,44,47,0.953689,1
0.51,0.02,-4,42,44,0.93657,1
0.51,0.03,1,39,41,0.932422,1
0.51,0.03,-2,38,40,0.94384,1
0.51,0.03,-2,37,39,0.937098,1
0.51,0.03,2,38,41,0.963052,1
0.51,0.03,-1,38,40,0.941682,1
0.51,0.03,-2,38,41,0.955775,1
0.51,0.03,0,40,42,0.948132,1
0.51,0.03,2,39,41,0.949614,1
0.51,0.03,2,40,42,0.95006,1
0.51,0.03,1,38,40,0.937425,1
0.51,0.04,1,36,38,0.945518,1
0.51,0.04,0,36,39,0.952966,1
0.51,0.04,-2,33,35,0.942495,1
0.51,0.04,0,35,37,0.945075,1
0.51,0.04,1,34,37,0.964511,1
0.51,0.04,1,36,39,0.96249,1
0.51,0.04,2,36,38,0.939136,1
0.51,0.04,-1,34,36,0.938809,1
0.51,0.04,-1,34,37,0.952601,1
0.51,0.04,-1,34,37,0.956046,1
0.51,0.05,-1,31,34,0.957454,1
0.51,0.05,1,32,35,0.954415,1
0.51,0.05,0,32,34,0.943566,1
0.51,0.05,0,32,35,0.955287,1
0.51,0.05,-2,30,33,0.953072,1
0.51,0.05,0,32,36,0.971125,1
0.51,0.05,-1,31,33,0.947323,1
0.51,0.05,0,31,34,0.962092,1
0.51,0.05,0,31,34,0.95853,1
0.51,0.05,0,31,33,0.949127,1
0.51,0.06,-2,28,30,0.950445,1
0.51,0.06,0,30,32,0.942068,1
0.51,0.06,-2,28,31,0.959719,1
0.51,0.06,-1,28,32,0.967921,1
0.51,0.06,1,29,31,0.930625,1
0.51,0.06,0,29,31,0.932901,1
0.51,0.06,1,30,32,0.936556,1
0.51,0.06,-1,29,32,0.957413,1
0.51,0.06,1,30,33,0.968382,1
0.51,0.06,1,30,33,0.96248,1
0.51,0.07,0,27,30,0.958424,1
0.51,0.07,-1,27,29,0.943844,1
0.51,0.07,0,27,29,0.947464,1
0.51,0.07,0,27,30,0.950878,1
0.51,0.07,-1,26,28,0.928353,1
0.51,0.07,-1,27,30,0.956068,1
0.51,0.07,1,28,32,0.97253,1
0.51,0.07,1,27,29,0.936201,1
0.51,0.07,0,28,30,0.948924,1
0.51,0.07,1,27,30,0.953422,1
0.51,0.08,-1,25,28,0.957989,1
0.51,0.08,0,25,28,0.960228,1
0.51,0.08,0,26,28,0.946427,1
0.51,0.08,0,26,28,0.950672,1
0.51,0.08,0,25,28,0.952623,1
0.51,0.08,-1,25,28,0.9521,1
0.51,0.08,0,26,29,0.960535,1
0.51,0.08,-1,25,28,0.958734,1
0.51,0.08,0,25,28,0.962925,1
0.51,0.08,1,26,29,0.960673,1
0.51,0.09,2,25,27,0.945973,1
0.51,0.09,-1,23,26,0.955364,1
0.51,0.09,0,24,27,0.954077,1
0.51,0.09,0,24,26,0.947638,1
0.51,0.09,1,25,28,0.964443,1
0.51,0.09,-1,24,26,0.94271,1
0.51,0.09,1,25,27,0.951468,1
0.51,0.09,-1,24,28,0.969042,1
0.51,0.09,-1,23,26,0.953672,1
0.51,0.09,0,24,27,0.954076,1
0.51,0.1,0,23,25,0.946207,1
0.51,0.1,0,23,25,0.941774,1
0.51,0.1,0,23,26,0.949506,1
0.51,0.1,0,23,25,0.944451,1
0.51,0.1,0,23,25,0.945938,1
0.51,0.1,0,23,25,0.947053,1
0.51,0.1,0,23,25,0.941744,1
0.51,0.1,0,23,25,0.942913,1
0.51,0.1,-1,23,26,0.951675,1
0.51,0.1,-1,22,25,0.954601,1
0.51,0.11,0,22,24,0.950669,1
0.51,0.11,-1,21,23,0.930071,1
0.51,0.11,-1,22,25,0.958443,1
0.51,0.11,-1,21,24,0.952014,1
0.51,0.11,0,21,24,0.952312,1
0.51,0.11,-1,21,24,0.95378,1
0.51,0.11,0,22,25,0.95522,1
0.51,0.11,1,22,24,0.935725,1
0.51,0.11,1,22,24,0.935119,1
0.51,0.11,0,21,24,0.957046,1
0.51,0.12,0,21,23,0.944085,1
0.51,0.12,0,21,23,0.939997,1
0.51,0.12,1,21,24,0.957368,1
0.51,0.12,0,21,23,0.951603,1
0.51,0.12,0,21,23,0.943797,1
0.51,0.12,0,21,24,0.961227,1
0.51,0.12,-1,20,23,0.95267,1
0.51,0.12,-1,21,23,0.948648,1
0.51,0.12,1,21,23,0.946103,1
0.51,0.12,-1,20,22,0.940454,1
0.51,0.13,0,20,22,0.949435,1
0.51,0.13,0,20,23,0.955772,1
0.51,0.13,2,21,23,0.950089,1
0.51,0.13,0,20,23,0.963272,1
0.51,0.13,-1,19,23,0.968693,1
0.51,0.13,0,20,22,0.943836,1
0.51,0.13,0,20,23,0.96382,1
0.51,0.13,0,20,22,0.952288,1
0.51,0.13,0,20,22,0.946218,1
0.51,0.13,0,20,22,0.948437,1
0.51,0.14,0,19,22,0.961734,1
0.51,0.14,0,19,21,0.939412,1
0.51,0.14,0,19,21,0.944793,1
0.51,0.14,0,19,21,0.946828,1
0.51,0.14,-1,18,20,0.92715,1
0.51,0.14,0,19,21,0.937155,1
0.51,0.14,0,19,22,0.957073,1
0.51,0.14,-1,18,20,0.927936,1
0.51,0.14,0,19,22,0.955859,1
0.51,0.14,0,19,21,0.947762,1
0.51,0.15,-1,18,21,0.956806,1
0.51,0.15,-1,18,20,0.935293,1
0.51,0.15,0,18,21,0.954112,1
0.51,0.15,0,18,21,0.954896,1
0.51,0.15,0,18,21,0.953163,1
0.51,0.15,0,18,20,0.936066,1
0.51,0.15,1,19,21,0.949236,1
0.51,0.15,0,18,22,0.967266,1
0.51,0.15,0,18,21,0.961535,1
0.51,0.15,0,18,20,0.940184,1
0.51,0.16,-1,17,20,0.95591,1
0.51,0.16,-1,17,20,0.955281,1
0.51,0.16,0,17,20,0.9521,1
