Germline cut rate,Embryo cut rate,Generations to 99% drive individuals difference, Gens to Reach 99%,Gens of Max Freq,Drive Allele Freq Here,Max Freq with at Least One Drive Chromosome
0,0.38,-8,29,35,0.995122,1
0,0.38,-9,29,35,0.996265,1
0,0.38,-8,29,34,0.993528,1
0,0.38,-8,29,35,0.997152,1
0,0.38,-8,30,35,0.995185,1
0,0.38,-9,29,36,0.998515,1
0,0.38,-9,29,35,0.996599,1
0,0.38,-8,29,35,0.996842,1
0,0.38,-10,29,34,0.994472,1
0,0.4,-8,27,32,0.992123,1
0,0.4,-6,28,34,0.996037,1
0,0.4,-7,28,35,0.997776,1
0,0.4,-7,28,34,0.997103,1
0,0.4,-8,28,33,0.993348,1
0,0.4,-7,28,33,0.994236,1
0,0.4,-7,28,33,0.993769,1
0,0.4,-6,28,34,0.997522,1
0,0.4,-7,28,33,0.995219,1
0,0.4,-7,27,32,0.992537,1
0,0.42,-7,26,31,0.991808,1
0,0.42,-6,26,32,0.996433,1
0,0.42,-6,27,32,0.995303,1
0,0.42,-6,27,32,0.992526,1
0,0.42,-6,27,31,0.990199,1
0,0.42,-6,27,32,0.994406,1
0,0.42,-5,27,33,0.997333,1
0,0.42,-6,27,33,0.99688,1
0,0.42,-6,26,32,0.996378,1
0,0.42,-6,27,33,0.997323,1
0,0.44,-7,25,30,0.994004,1
0,0.44,-6,25,30,0.993911,1
0,0.44,-5,26,31,0.994911,1
0,0.44,-5,25,30,0.993843,1
0,0.44,-6,25,31,0.995717,1
0,0.44,-7,25,31,0.996808,1
0,0.44,-6,25,30,0.993968,1
0,0.44,-5,26,31,0.994691,1
0,0.44,-5,26,30,0.99137,1
0,0.44,-7,25,30,0.991441,1
0,0.46,-6,24,29,0.992173,1
0,0.46,-6,24,30,0.996683,1
0,0.46,-6,24,29,0.994297,1
0,0.46,-6,24,29,0.993023,1
0,0.46,-5,24,30,0.995795,1
0,0.46,-6,24,29,0.993292,1
0,0.46,-5,24,29,0.99248,1
0,0.46,-6,24,29,0.995199,1
0,0.46,-5,24,30,0.996208,1
0,0.46,-6,24,29,0.995281,1
0,0.48,-5,23,27,0.989092,1
0,0.48,-5,23,28,0.992825,1
0,0.48,-6,23,28,0.994273,1
0,0.48,-5,23,29,0.99654,1
0,0.48,-5,23,29,0.996281,1
0,0.48,-4,24,30,0.998044,1
0,0.48,-5,23,28,0.993969,1
0,0.48,-6,23,28,0.993618,1
0,0.48,-4,24,29,0.995792,1
0,0.48,-5,23,28,0.993627,1
0,0.5,-5,22,27,0.993263,1
0,0.5,-5,22,27,0.994292,1
0,0.5,-4,22,27,0.992422,1
0,0.5,-4,23,29,0.997384,1
0,0.5,-5,22,26,0.989236,1
0,0.5,-4,23,28,0.995593,1
0,0.5,-4,23,27,0.990942,1
0,0.5,-4,23,27,0.99263,1
0,0.5,-5,22,26,0.988451,1
0,0.5,-4,23,27,0.993021,1
0,0.52,-4,22,27,0.995544,1
0,0.52,-4,22,26,0.991987,1
0,0.52,-3,22,26,0.991899,1
0,0.52,-4,21,27,0.996683,1
0,0.52,-4,22,27,0.995493,1
0,0.52,-4,21,26,0.993164,1
0,0.52,-4,22,26,0.993028,1
0,0.52,-3,22,28,0.997922,1
0,0.52,-3,22,27,0.995877,1
0,0.52,-4,21,26,0.992794,1
0,0.54,-3,21,26,0.996113,1
0,0.54,-3,21,26,0.994502,1
0,0.54,-3,21,26,0.994701,1
0,0.54,-3,21,25,0.990503,1
0,0.54,-3,21,26,0.994702,1
0,0.54,-3,21,26,0.99516,1
0,0.54,-3,21,25,0.98789,1
0,0.54,-3,21,26,0.995731,1
0,0.54,-3,21,25,0.990673,1
0,0.54,-4,21,25,0.992309,1
0,0.56,-3,20,26,0.996772,1
0,0.56,-4,20,25,0.994736,1
0,0.56,-3,20,25,0.995395,1
0,0.56,-2,21,25,0.992977,1
0,0.56,-3,20,26,0.997211,1
0,0.56,-3,20,25,0.99343,1
0,0.56,-3,20,26,0.996956,1
0,0.56,-3,20,25,0.995039,1
0,0.56,-4,20,25,0.9948,1
0,0.56,-2,21,25,0.992843,1
0,0.58,-3,20,24,0.99159,1
0,0.58,-3,20,24,0.993188,1
0,0.58,-3,20,23,0.986223,1
0,0.58,-2,20,24,0.991666,1
0,0.58,-4,19,24,0.993842,1
0,0.58,-3,20,25,0.996788,1
0,0.58,-4,19,24,0.993789,1
0,0.58,-4,19,25,0.997082,1
0,0.58,-3,20,26,0.998095,1
0,0.58,-3,20,25,0.995592,1
0,0.6,-2,19,23,0.992835,1
0,0.6,-3,19,24,0.99631,1
0,0.6,-3,19,24,0.996008,1
0,0.6,-2,19,24,0.995344,1
0,0.6,-3,19,23,0.991531,1
0,0.6,-2,19,24,0.995233,1
