Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.5,0,1000,0,0,0
0.5,0.01,64,66,0.937701,1
0.5,0.01,63,66,0.961495,1
0.5,0.01,69,72,0.966853,1
0.5,0.01,63,66,0.953745,1
0.5,0.01,66,68,0.946142,1
0.5,0.01,63,65,0.94142,1
0.5,0.01,60,62,0.941074,1
0.5,0.01,61,63,0.943262,1
0.5,0.01,65,68,0.959745,1
0.5,0.01,61,63,0.940448,1
0.5,0.02,51,54,0.953644,1
0.5,0.02,49,52,0.957137,1
0.5,0.02,50,52,0.946721,1
0.5,0.02,50,52,0.938541,1
0.5,0.02,46,49,0.954967,1
0.5,0.02,48,50,0.932243,1
0.5,0.02,50,52,0.944648,1
0.5,0.02,45,48,0.950218,1
0.5,0.02,49,52,0.961003,1
0.5,0.02,50,53,0.960571,1
0.5,0.03,43,46,0.961174,1
0.5,0.03,44,47,0.953144,1
0.5,0.03,42,44,0.933214,1
0.5,0.03,46,49,0.962306,1
0.5,0.03,42,44,0.94455,1
0.5,0.03,44,47,0.957189,1
0.5,0.03,43,45,0.942365,1
0.5,0.03,41,43,0.946735,1
0.5,0.03,43,46,0.956352,1
0.5,0.03,41,43,0.950433,1
0.5,0.04,36,38,0.931989,1
0.5,0.04,37,40,0.95067,1
0.5,0.04,37,40,0.956335,1
0.5,0.04,36,38,0.937011,1
0.5,0.04,37,40,0.952387,1
0.5,0.04,40,43,0.965597,1
0.5,0.04,38,40,0.938639,1
0.5,0.04,37,41,0.968552,1
0.5,0.04,38,40,0.944648,1
0.5,0.04,37,40,0.962659,1
0.5,0.05,35,38,0.962991,1
0.5,0.05,34,37,0.960877,1
0.5,0.05,34,36,0.937188,1
0.5,0.05,35,37,0.939065,1
0.5,0.05,34,36,0.937739,1
0.5,0.05,35,38,0.957705,1
0.5,0.05,35,38,0.961305,1
0.5,0.05,36,39,0.965437,1
0.5,0.05,34,36,0.949613,1
0.5,0.05,34,37,0.950879,1
0.5,0.06,32,35,0.953299,1
0.5,0.06,32,34,0.952926,1
0.5,0.06,30,33,0.95528,1
0.5,0.06,30,33,0.954338,1
0.5,0.06,30,33,0.963402,1
0.5,0.06,33,35,0.934065,1
0.5,0.06,30,33,0.950624,1
0.5,0.06,32,35,0.954022,1
0.5,0.06,31,34,0.952076,1
0.5,0.06,31,34,0.955082,1
0.5,0.07,30,32,0.946126,1
0.5,0.07,29,31,0.936661,1
0.5,0.07,30,33,0.960874,1
0.5,0.07,29,31,0.949337,1
0.5,0.07,29,32,0.964431,1
0.5,0.07,29,31,0.937901,1
0.5,0.07,29,32,0.955256,1
0.5,0.07,30,32,0.948456,1
0.5,0.07,29,32,0.952588,1
0.5,0.07,30,32,0.949402,1
0.5,0.08,28,31,0.953882,1
0.5,0.08,28,30,0.950167,1
0.5,0.08,29,32,0.963594,1
0.5,0.08,27,29,0.931538,1
0.5,0.08,27,31,0.967369,1
0.5,0.08,28,31,0.955067,1
0.5,0.08,27,29,0.95062,1
0.5,0.08,29,31,0.941922,1
0.5,0.08,27,30,0.952233,1
0.5,0.08,26,29,0.953285,1
0.5,0.09,26,28,0.943516,1
0.5,0.09,25,28,0.952083,1
0.5,0.09,26,28,0.939483,1
0.5,0.09,26,28,0.949439,1
0.5,0.09,26,28,0.946957,1
0.5,0.09,26,28,0.936532,1
0.5,0.09,26,28,0.943541,1
0.5,0.09,26,28,0.935455,1
0.5,0.09,26,28,0.951015,1
0.5,0.09,26,28,0.948569,1
0.5,0.1,24,27,0.959247,1
0.5,0.1,24,26,0.934299,1
0.5,0.1,24,27,0.954305,1
0.5,0.1,26,29,0.962985,1
0.5,0.1,25,27,0.947619,1
0.5,0.1,24,26,0.941969,1
0.5,0.1,24,26,0.933677,1
0.5,0.1,25,28,0.957344,1
0.5,0.1,24,26,0.943443,1
0.5,0.1,25,27,0.94879,1
0.5,0.11,23,26,0.954438,1
0.5,0.11,23,25,0.943662,1
0.5,0.11,23,26,0.951165,1
0.5,0.11,23,25,0.936359,1
0.5,0.11,23,25,0.934139,1
0.5,0.11,23,26,0.951607,1
0.5,0.11,24,26,0.942617,1
0.5,0.11,23,25,0.935593,1
0.5,0.11,23,27,0.968034,1
0.5,0.11,23,26,0.948605,1
0.5,0.12,21,24,0.952173,1
0.5,0.12,22,24,0.930701,1
0.5,0.12,22,24,0.942504,1
0.5,0.12,22,24,0.930069,1
0.5,0.12,22,25,0.962668,1
0.5,0.12,23,25,0.94557,1
0.5,0.12,22,24,0.944528,1
0.5,0.12,23,25,0.949425,1
0.5,0.12,22,24,0.937532,1
0.5,0.12,22,24,0.934231,1
0.5,0.13,22,24,0.946468,1
0.5,0.13,21,23,0.943773,1
0.5,0.13,20,23,0.950704,1
0.5,0.13,21,24,0.955797,1
0.5,0.13,21,24,0.961913,1
0.5,0.13,21,24,0.957728,1
0.5,0.13,21,23,0.946259,1
0.5,0.13,22,24,0.949796,1
0.5,0.13,21,23,0.945976,1
0.5,0.13,22,24,0.946081,1
0.5,0.14,21,23,0.950995,1
0.5,0.14,21,23,0.945502,1
0.5,0.14,20,23,0.956285,1
0.5,0.14,20,23,0.956769,1
0.5,0.14,21,23,0.944436,1
0.5,0.14,21,23,0.949998,1
0.5,0.14,21,23,0.946412,1
0.5,0.14,20,23,0.956847,1
0.5,0.14,20,23,0.957185,1
0.5,0.14,21,23,0.94938,1
0.5,0.15,19,22,0.958808,1
0.5,0.15,19,23,0.971629,1
0.5,0.15,19,22,0.951933,1
0.5,0.15,19,22,0.951877,1
0.5,0.15,19,22,0.956135,1
0.5,0.15,19,22,0.956607,1
0.5,0.15,19,22,0.957267,1
0.5,0.15,19,22,0.955854,1
0.5,0.15,19,22,0.952905,1
0.5,0.15,20,22,0.951195,1
0.5,0.16,18,20,0.943407,1
0.5,0.16,19,21,0.938512,1
0.5,0.16,19,21,0.946939,1
0.5,0.16,18,21,0.955631,1
0.5,0.16,19,21,0.94966,1
0.5,0.16,19,22,0.954333,1
0.5,0.16,19,21,0.943645,1
0.5,0.16,18,21,0.951074,1
0.5,0.16,19,21,0.951235,1
0.5,0.16,18,21,0.953237,1
0.5,0.17,18,20,0.945741,1
0.5,0.17,18,20,0.936468,1
0.5,0.17,18,21,0.953728,1
0.5,0.17,18,20,0.934702,1
0.5,0.17,18,21,0.952332,1
0.5,0.17,18,20,0.945646,1
0.5,0.17,18,20,0.938989,1
0.5,0.17,18,20,0.945363,1
0.5,0.17,19,21,0.948895,1
0.5,0.17,18,20,0.946221,1
0.5,0.18,17,20,0.952206,1
0.5,0.18,17,19,0.936998,1
0.5,0.18,17,19,0.939604,1
0.5,0.18,17,20,0.957489,1
0.5,0.18,17,19,0.94338,1
0.5,0.18,17,20,0.956691,1
0.5,0.18,17,20,0.956808,1
0.5,0.18,17,20,0.954559,1
0.5,0.18,18,20,0.950889,1
0.5,0.18,18,20,0.947997,1
0.5,0.19,17,20,0.96553,1
0.5,0.19,17,20,0.958706,1
0.5,0.19,17,19,0.941101,1
0.5,0.19,17,19,0.946315,1
0.5,0.19,17,19,0.947663,1
0.5,0.19,17,19,0.942152,1
0.5,0.19,17,20,0.94995,1
0.5,0.19,16,19,0.951634,1
0.5,0.19,17,19,0.94192,1
0.5,0.19,16,19,0.957443,1
0.5,0.2,16,18,0.935582,1
0.5,0.2,16,19,0.952416,1
0.5,0.2,17,19,0.943612,1
0.5,0.2,16,18,0.9323,1
0.5,0.2,16,19,0.953333,1
0.5,0.2,16,19,0.953491,1
0.5,0.2,16,19,0.958663,1
0.5,0.2,16,19,0.953648,1
0.5,0.2,16,19,0.960756,1
0.5,0.2,16,19,0.958072,1
0.5,0.21,16,18,0.946639,1
0.5,0.21,16,18,0.94862,1
0.5,0.21,16,18,0.939551,1
0.5,0.21,16,19,0.96274,1
0.5,0.21,15,18,0.952248,1
0.5,0.21,16,18,0.93975,1
0.5,0.21,16,18,0.946853,1
0.5,0.21,15,18,0.953323,1
0.5,0.21,15,18,0.950476,1
0.5,0.21,16,18,0.94122,1
0.5,0.22,15,17,0.9375,1
0.5,0.22,15,17,0.934208,1
0.5,0.22,15,17,0.944711,1
0.5,0.22,15,18,0.952891,1
0.5,0.22,16,18,0.950243,1
0.5,0.22,16,18,0.948936,1
0.5,0.22,15,18,0.961141,1
0.5,0.22,15,19,0.969332,1
0.5,0.22,15,18,0.95578,1
0.5,0.22,15,18,0.954889,1
0.5,0.23,15,17,0.949818,1
0.5,0.23,15,17,0.937711,1
0.5,0.23,15,18,0.962387,1
0.5,0.23,15,17,0.944029,1
0.5,0.23,15,18,0.960145,1
0.5,0.23,15,19,0.969173,1
0.5,0.23,14,17,0.950941,1
0.5,0.23,15,18,0.962022,1
0.5,0.23,15,17,0.944138,1
0.5,0.23,15,18,0.963256,1
0.5,0.24,14,16,0.931163,1
0.5,0.24,14,17,0.954303,1
0.5,0.24,14,17,0.951494,1
0.5,0.24,14,17,0.954353,1
0.5,0.24,14,17,0.957181,1
0.5,0.24,14,17,0.958102,1
0.5,0.24,14,17,0.951624,1
0.5,0.24,15,18,0.966214,1
0.5,0.24,14,17,0.962509,1
0.5,0.24,14,16,0.939434,1
0.5,0.25,14,17,0.956829,1
0.5,0.25,14,16,0.943089,1
0.5,0.25,14,16,0.936546,1
0.5,0.25,14,17,0.960124,1
0.5,0.25,14,16,0.942809,1
0.5,0.25,14,16,0.938526,1
0.5,0.25,14,16,0.9379,1
0.5,0.25,14,17,0.957395,1
0.5,0.25,14,16,0.949764,1
0.5,0.25,14,16,0.940985,1
0.5,0.26,14,16,0.949939,1
0.5,0.26,13,16,0.950444,1
0.5,0.26,14,16,0.946666,1
0.5,0.26,13,17,0.96734,1
0.5,0.26,14,16,0.943305,1
0.5,0.26,13,16,0.954123,1
0.5,0.26,14,16,0.95024,1
0.5,0.26,13,15,0.933114,1
0.5,0.26,14,16,0.948664,1
0.5,0.26,14,16,0.950074,1
0.5,0.27,13,16,0.954469,1
0.5,0.27,13,16,0.953156,1
0.5,0.27,13,16,0.955992,1
0.5,0.27,13,16,0.958888,1
0.5,0.27,13,15,0.938075,1
0.5,0.27,13,15,0.938794,1
0.5,0.27,13,15,0.937684,1
0.5,0.27,13,15,0.938978,1
0.5,0.27,13,16,0.956099,1
0.5,0.27,14,18,0.977206,1
0.5,0.28,13,15,0.943776,1
0.5,0.28,13,15,0.94366,1
0.5,0.28,13,15,0.945558,1
0.5,0.28,13,15,0.945993,1
0.5,0.28,13,16,0.962796,1
0.5,0.28,13,15,0.942278,1
0.5,0.28,13,15,0.946933,1
0.5,0.28,13,15,0.942112,1
0.5,0.28,13,15,0.939965,1
0.5,0.28,13,16,0.9589,1
0.5,0.29,12,15,0.953122,1
0.5,0.29,12,16,0.965394,1
0.5,0.29,12,15,0.952247,1
0.5,0.29,13,17,0.976455,1
0.5,0.29,12,15,0.954486,1
0.5,0.29,12,15,0.952735,1
0.5,0.29,13,15,0.9434,1
0.5,0.29,13,15,0.945218,1
0.5,0.29,13,15,0.945943,1
0.5,0.29,12,15,0.952776,1
0.5,0.3,12,15,0.956523,1
0.5,0.3,12,14,0.932047,1
0.5,0.3,12,16,0.967204,1
0.5,0.3,12,14,0.93936,1
0.5,0.3,12,15,0.95563,1
0.5,0.3,12,14,0.930574,1
0.5,0.3,12,15,0.955171,1
0.5,0.3,12,14,0.92829,1
0.5,0.3,12,14,0.927134,1
0.5,0.3,12,15,0.954502,1
0.5,0.31,12,14,0.945999,1
0.5,0.31,12,14,0.934743,1
0.5,0.31,12,15,0.962313,1
0.5,0.31,12,14,0.945419,1
0.5,0.31,12,15,0.961554,1
0.5,0.31,12,14,0.944379,1
0.5,0.31,12,14,0.9389,1
0.5,0.31,12,15,0.964279,1
0.5,0.31,12,14,0.946556,1
0.5,0.31,12,14,0.936841,1
0.5,0.32,12,14,0.949397,1
0.5,0.32,12,14,0.946605,1
0.5,0.32,12,15,0.961183,1
0.5,0.32,11,13,0.926636,1
0.5,0.32,12,15,0.963767,1
0.5,0.32,12,15,0.962529,1
0.5,0.32,12,14,0.948385,1
0.5,0.32,12,15,0.962966,1
0.5,0.32,12,14,0.94934,1
0.5,0.32,11,14,0.951607,1
0.5,0.33,11,14,0.954231,1
0.5,0.33,11,14,0.96021,1
0.5,0.33,11,14,0.957474,1
0.5,0.33,12,14,0.948782,1
0.5,0.33,11,14,0.953801,1
0.5,0.33,11,13,0.936306,1
0.5,0.33,11,14,0.952819,1
0.5,0.33,11,14,0.950936,1
0.5,0.33,11,14,0.950977,1
0.5,0.33,11,14,0.954736,1
0.5,0.34,11,13,0.937863,1
0.5,0.34,11,14,0.955977,1
0.5,0.34,11,14,0.955461,1
0.5,0.34,11,14,0.957023,1
0.5,0.34,11,13,0.93994,1
0.5,0.34,11,14,0.955827,1
0.5,0.34,11,13,0.941063,1
0.5,0.34,11,14,0.958701,1
0.5,0.34,11,14,0.958593,1
0.5,0.34,11,14,0.956498,1
0.5,0.35,11,15,0.970787,1
0.5,0.35,11,13,0.942748,1
0.5,0.35,11,13,0.940437,1
0.5,0.35,11,14,0.957934,1
0.5,0.35,11,13,0.937524,1
0.5,0.35,11,13,0.943866,1
0.5,0.35,11,13,0.945215,1
0.5,0.35,11,13,0.94131,1
0.5,0.35,11,13,0.942854,1
0.5,0.35,11,13,0.94339,1
0.5,0.36,11,13,0.944933,1
0.5,0.36,11,13,0.952487,1
0.5,0.36,11,13,0.948107,1
0.5,0.36,11,13,0.949225,1
0.5,0.36,11,12,0.919226,1
0.5,0.36,11,13,0.947395,1
0.5,0.36,11,13,0.94749,1
0.5,0.36,11,13,0.949029,1
0.5,0.36,11,13,0.946718,1
0.5,0.36,10,14,0.965651,1
0.5,0.37,10,13,0.950665,1
0.5,0.37,10,12,0.932238,1
0.5,0.37,10,12,0.942484,1
0.5,0.37,10,12,0.936511,1
0.5,0.37,10,12,0.936748,1
0.5,0.37,10,13,0.9537,1
0.5,0.37,10,13,0.954793,1
0.5,0.37,10,13,0.954427,1
0.5,0.37,10,13,0.955794,1
0.5,0.37,10,13,0.954328,1
0.5,0.38,10,13,0.958794,1
0.5,0.38,10,12,0.936667,1
0.5,0.38,10,12,0.934607,1
0.5,0.38,10,13,0.957104,1
0.5,0.38,10,13,0.95671,1
0.5,0.38,10,13,0.95704,1
0.5,0.38,10,12,0.938762,1
0.5,0.38,10,12,0.933471,1
0.5,0.38,10,12,0.941498,1
0.5,0.38,10,12,0.938811,1
0.5,0.39,10,13,0.958064,1
0.5,0.39,10,12,0.939857,1
0.5,0.39,10,12,0.942765,1
0.5,0.39,10,13,0.961477,1
0.5,0.39,10,12,0.947421,1
0.5,0.39,10,12,0.941658,1
0.5,0.39,10,12,0.944171,1
0.5,0.39,10,12,0.943403,1
0.5,0.39,10,13,0.9582,1
0.5,0.39,10,12,0.943872,1
0.5,0.4,10,12,0.945912,1
0.5,0.4,10,12,0.940649,1
0.5,0.4,9,12,0.95094,1
0.5,0.4,10,12,0.94267,1
0.5,0.4,10,12,0.945821,1
0.5,0.4,10,11,0.92402,1
0.5,0.4,10,12,0.94595,1
0.5,0.4,10,12,0.94657,1
0.5,0.4,10,13,0.963837,1
0.5,0.4,10,13,0.964957,1
0.5,0.41,9,12,0.953298,1
0.5,0.41,10,12,0.948457,1
0.5,0.41,10,13,0.96673,1
0.5,0.41,10,13,0.964758,1
0.5,0.41,9,12,0.950646,1
0.5,0.41,9,12,0.952327,1
0.5,0.41,9,12,0.952426,1
0.5,0.41,10,12,0.946052,1
0.5,0.41,10,12,0.949482,1
0.5,0.41,9,12,0.9523,1
0.5,0.42,9,12,0.95484,1
0.5,0.42,9,12,0.952106,1
0.5,0.42,9,12,0.955842,1
0.5,0.42,9,12,0.955924,1
0.5,0.42,9,12,0.95402,1
0.5,0.42,9,12,0.951278,1
0.5,0.42,9,12,0.955215,1
0.5,0.42,9,12,0.951238,1
0.5,0.42,9,12,0.948725,1
0.5,0.42,9,12,0.952305,1
0.5,0.43,9,11,0.93374,1
0.5,0.43,9,11,0.93795,1
0.5,0.43,9,12,0.959206,1
0.5,0.43,9,13,0.969509,1
0.5,0.43,9,11,0.939904,1
0.5,0.43,9,12,0.955578,1
0.5,0.43,9,12,0.953156,1
0.5,0.43,9,11,0.932815,1
0.5,0.43,9,12,0.958706,1
0.5,0.43,9,12,0.956446,1
0.5,0.44,9,11,0.942393,1
0.5,0.44,9,12,0.960696,1
0.5,0.44,9,11,0.941254,1
0.5,0.44,9,11,0.942596,1
0.5,0.44,9,11,0.939276,1
0.5,0.44,9,11,0.941946,1
0.5,0.44,9,11,0.940573,1
0.5,0.44,9,10,0.918111,1
0.5,0.44,9,12,0.95959,1
0.5,0.44,9,11,0.941253,1
0.5,0.45,9,11,0.94678,1
0.5,0.45,9,11,0.944298,1
0.5,0.45,9,12,0.960041,1
0.5,0.45,9,11,0.9424,1
0.5,0.45,9,11,0.944616,1
0.5,0.45,9,11,0.944122,1
0.5,0.45,9,11,0.944534,1
0.5,0.45,9,10,0.921683,1
0.5,0.45,9,11,0.94582,1
0.5,0.45,9,12,0.960822,1
0.5,0.46,9,11,0.948029,1
0.5,0.46,9,11,0.945395,1
0.5,0.46,9,11,0.947705,1
0.5,0.46,9,11,0.949105,1
0.5,0.46,9,11,0.948217,1
0.5,0.46,9,11,0.947534,1
0.5,0.46,8,11,0.950889,1
0.5,0.46,8,11,0.953339,1
0.5,0.46,9,12,0.967127,1
0.5,0.46,9,11,0.948847,1
0.5,0.47,8,10,0.935273,1
0.5,0.47,8,10,0.931085,1
0.5,0.47,8,11,0.951371,1
0.5,0.47,8,11,0.949978,1
0.5,0.47,8,11,0.949727,1
0.5,0.47,9,12,0.96757,1
0.5,0.47,8,11,0.949483,1
0.5,0.47,8,11,0.951669,1
0.5,0.47,8,11,0.953735,1
0.5,0.47,8,11,0.950685,1
0.5,0.48,8,11,0.954979,1
0.5,0.48,8,11,0.952213,1
0.5,0.48,8,12,0.970428,1
0.5,0.48,8,11,0.95595,1
0.5,0.48,8,11,0.956933,1
0.5,0.48,8,11,0.953312,1
0.5,0.48,8,10,0.932728,1
0.5,0.48,8,12,0.969048,1
0.5,0.48,8,11,0.954774,1
0.5,0.48,8,10,0.932427,1
0.5,0.49,8,10,0.937036,1
0.5,0.49,8,10,0.941881,1
0.5,0.49,8,11,0.960661,1
0.5,0.49,8,10,0.940738,1
0.5,0.49,8,10,0.937985,1
0.5,0.49,8,11,0.956981,1
0.5,0.49,8,10,0.93951,1
0.5,0.49,8,10,0.938495,1
0.5,0.49,8,10,0.940604,1
0.5,0.49,8,11,0.957918,1
0.5,0.5,8,11,0.960041,1
0.5,0.5,8,10,0.939024,1
0.5,0.5,8,10,0.944232,1
0.5,0.5,8,10,0.942427,1
0.5,0.5,8,10,0.940635,1
0.5,0.5,8,10,0.938138,1
0.5,0.5,8,11,0.957977,1
0.5,0.5,8,11,0.961492,1
0.5,0.5,8,10,0.941962,1
0.5,0.5,8,11,0.960888,1
0.51,0,1000,0,0,0
0.51,0.01,56,59,0.950419,1
0.51,0.01,55,58,0.95363,1
0.51,0.01,54,57,0.957145,1
0.51,0.01,56,58,0.947488,1
0.51,0.01,54,56,0.949368,1
0.51,0.01,59,62,0.950622,1
0.51,0.01,54,57,0.954141,1
0.51,0.01,53,55,0.926931,1
0.51,0.01,56,58,0.945019,1
0.51,0.01,58,61,0.95402,1
0.51,0.02,44,46,0.944605,1
0.51,0.02,45,47,0.950821,1
0.51,0.02,42,44,0.936494,1
0.51,0.02,46,49,0.954381,1
0.51,0.02,45,48,0.963302,1
0.51,0.02,44,46,0.948048,1
0.51,0.02,46,49,0.95099,1
0.51,0.02,42,45,0.957389,1
0.51,0.02,45,47,0.943754,1
0.51,0.02,46,48,0.948554,1
0.51,0.03,38,40,0.929808,1
0.51,0.03,40,42,0.947162,1
0.51,0.03,39,43,0.970749,1
0.51,0.03,36,38,0.940817,1
0.51,0.03,39,41,0.944985,1
0.51,0.03,40,42,0.952021,1
0.51,0.03,40,43,0.955796,1
0.51,0.03,37,40,0.953907,1
0.51,0.03,38,41,0.954542,1
0.51,0.03,37,39,0.946127,1
0.51,0.04,35,37,0.935744,1
0.51,0.04,36,39,0.957172,1
0.51,0.04,35,38,0.950322,1
0.51,0.04,35,37,0.949431,1
0.51,0.04,33,35,0.949557,1
0.51,0.04,35,37,0.935623,1
0.51,0.04,34,37,0.959527,1
0.51,0.04,35,37,0.948391,1
0.51,0.04,35,37,0.946552,1
0.51,0.04,35,38,0.959763,1
0.51,0.05,32,34,0.93895,1
0.51,0.05,31,34,0.958807,1
0.51,0.05,32,35,0.956127,1
0.51,0.05,32,35,0.957792,1
0.51,0.05,32,34,0.952008,1
0.51,0.05,32,34,0.946422,1
0.51,0.05,32,35,0.956827,1
0.51,0.05,31,34,0.960239,1
0.51,0.05,31,33,0.93561,1
0.51,0.05,31,34,0.953133,1
0.51,0.06,30,32,0.951977,1
0.51,0.06,30,32,0.935094,1
0.51,0.06,30,32,0.943657,1
0.51,0.06,29,31,0.950149,1
0.51,0.06,28,31,0.954631,1
0.51,0.06,29,32,0.953605,1
0.51,0.06,29,32,0.953974,1
0.51,0.06,30,32,0.943733,1
0.51,0.06,29,32,0.957206,1
0.51,0.06,29,32,0.965729,1
0.51,0.07,27,30,0.953608,1
0.51,0.07,28,30,0.948324,1
0.51,0.07,27,29,0.951512,1
0.51,0.07,27,30,0.955482,1
0.51,0.07,27,31,0.967242,1
0.51,0.07,28,30,0.941681,1
0.51,0.07,27,30,0.953289,1
0.51,0.07,26,29,0.959407,1
0.51,0.07,28,30,0.948287,1
0.51,0.07,26,29,0.955912,1
0.51,0.08,26,27,0.923256,1
0.51,0.08,25,28,0.962301,1
0.51,0.08,26,28,0.942521,1
0.51,0.08,26,28,0.94324,1
0.51,0.08,25,28,0.951632,1
0.51,0.08,26,28,0.944908,1
0.51,0.08,26,29,0.966786,1
0.51,0.08,26,29,0.967788,1
0.51,0.08,25,27,0.935557,1
0.51,0.08,25,28,0.954615,1
0.51,0.09,23,26,0.954645,1
0.51,0.09,24,26,0.942251,1
0.51,0.09,24,27,0.955664,1
0.51,0.09,24,27,0.956602,1
0.51,0.09,24,26,0.934275,1
0.51,0.09,25,28,0.95882,1
0.51,0.09,24,27,0.955645,1
0.51,0.09,25,27,0.949684,1
0.51,0.09,24,27,0.963694,1
0.51,0.09,24,27,0.955052,1
0.51,0.1,23,25,0.939264,1
0.51,0.1,23,25,0.948921,1
0.51,0.1,23,26,0.956946,1
0.51,0.1,23,26,0.952809,1
0.51,0.1,23,25,0.945148,1
0.51,0.1,23,25,0.93728,1
0.51,0.1,23,26,0.960185,1
0.51,0.1,23,25,0.939981,1
0.51,0.1,24,26,0.950325,1
0.51,0.1,23,25,0.942611,1
0.51,0.11,22,25,0.960934,1
0.51,0.11,22,25,0.961658,1
0.51,0.11,23,25,0.948336,1
0.51,0.11,22,25,0.964354,1
0.51,0.11,21,24,0.953295,1
0.51,0.11,22,24,0.933981,1
0.51,0.11,22,24,0.948599,1
0.51,0.11,21,23,0.933525,1
0.51,0.11,21,23,0.929033,1
0.51,0.11,21,24,0.955007,1
0.51,0.12,21,23,0.944688,1
0.51,0.12,21,23,0.94076,1
0.51,0.12,20,23,0.954221,1
0.51,0.12,21,23,0.949805,1
0.51,0.12,21,24,0.960393,1
0.51,0.12,21,23,0.943793,1
0.51,0.12,21,24,0.961081,1
0.51,0.12,22,24,0.953097,1
0.51,0.12,20,23,0.953936,1
0.51,0.12,21,23,0.944023,1
0.51,0.13,20,22,0.947695,1
0.51,0.13,20,22,0.941363,1
0.51,0.13,19,21,0.932462,1
0.51,0.13,20,22,0.943821,1
0.51,0.13,20,22,0.952047,1
0.51,0.13,20,22,0.948726,1
0.51,0.13,20,22,0.935403,1
0.51,0.13,20,22,0.949651,1
0.51,0.13,20,22,0.940029,1
0.51,0.13,20,22,0.942655,1
0.51,0.14,19,21,0.943069,1
0.51,0.14,19,22,0.952918,1
0.51,0.14,19,21,0.942863,1
0.51,0.14,19,22,0.952431,1
0.51,0.14,19,22,0.961284,1
0.51,0.14,19,22,0.956956,1
0.51,0.14,19,22,0.961067,1
0.51,0.14,19,22,0.955903,1
0.51,0.14,19,22,0.962212,1
0.51,0.14,19,21,0.942407,1
0.51,0.15,19,21,0.95141,1
0.51,0.15,19,21,0.949084,1
0.51,0.15,18,22,0.968145,1
0.51,0.15,18,21,0.954366,1
0.51,0.15,18,20,0.937864,1
0.51,0.15,18,21,0.957248,1
0.51,0.15,18,20,0.933875,1
0.51,0.15,18,21,0.957133,1
0.51,0.15,18,21,0.957062,1
0.51,0.15,18,21,0.955389,1
0.51,0.16,18,20,0.951729,1
0.51,0.16,18,20,0.943539,1
0.51,0.16,17,21,0.96726,1
0.51,0.16,17,20,0.952996,1
0.51,0.16,18,21,0.963093,1
0.51,0.16,17,20,0.953611,1
0.51,0.16,18,20,0.94627,1
0.51,0.16,18,20,0.946433,1
0.51,0.16,18,22,0.969264,1
0.51,0.16,18,21,0.963523,1
0.51,0.17,17,20,0.961327,1
0.51,0.17,17,20,0.956632,1
0.51,0.17,17,19,0.941477,1
0.51,0.17,17,19,0.94761,1
0.51,0.17,17,20,0.955239,1
0.51,0.17,17,20,0.951235,1
0.51,0.17,17,20,0.952409,1
0.51,0.17,18,21,0.966842,1
0.51,0.17,17,19,0.947916,1
0.51,0.17,17,20,0.951613,1
0.51,0.18,17,19,0.947349,1
0.51,0.18,16,18,0.931598,1
0.51,0.18,16,19,0.952979,1
0.51,0.18,16,19,0.955844,1
0.51,0.18,17,19,0.950762,1
0.51,0.18,16,18,0.93376,1
0.51,0.18,17,19,0.94714,1
0.51,0.18,16,19,0.9533,1
0.51,0.18,17,19,0.945073,1
0.51,0.18,16,19,0.953545,1
0.51,0.19,16,18,0.939622,1
0.51,0.19,16,18,0.944714,1
0.51,0.19,16,19,0.950725,1
0.51,0.19,16,18,0.938128,1
0.51,0.19,16,18,0.948631,1
0.51,0.19,16,18,0.939948,1
0.51,0.19,16,19,0.958483,1
0.51,0.19,16,19,0.955955,1
0.51,0.19,16,18,0.941267,1
0.51,0.19,16,18,0.942074,1
0.51,0.2,15,19,0.96845,1
0.51,0.2,16,17,0.923262,1
0.51,0.2,16,18,0.952635,1
0.51,0.2,16,18,0.946774,1
0.51,0.2,16,18,0.945638,1
0.51,0.2,16,18,0.948192,1
0.51,0.2,15,18,0.95501,1
0.51,0.2,15,18,0.958699,1
0.51,0.2,15,18,0.950832,1
0.51,0.2,16,18,0.946043,1
0.51,0.21,15,17,0.937057,1
0.51,0.21,15,17,0.939931,1
0.51,0.21,15,17,0.943296,1
0.51,0.21,15,17,0.939157,1
0.51,0.21,15,18,0.95815,1
0.51,0.21,15,17,0.938832,1
0.51,0.21,15,17,0.944759,1
0.51,0.21,15,18,0.967379,1
0.51,0.21,15,17,0.935425,1
0.51,0.21,15,17,0.941308,1
0.51,0.22,15,17,0.948969,1
0.51,0.22,15,17,0.946192,1
0.51,0.22,15,17,0.947514,1
0.51,0.22,15,17,0.946413,1
0.51,0.22,15,17,0.945107,1
0.51,0.22,15,17,0.950226,1
0.51,0.22,14,17,0.95462,1
0.51,0.22,14,16,0.930469,1
0.51,0.22,15,18,0.961277,1
0.51,0.22,14,17,0.951902,1
0.51,0.23,14,17,0.960268,1
0.51,0.23,14,17,0.955458,1
0.51,0.23,14,18,0.973403,1
0.51,0.23,14,16,0.93973,1
0.51,0.23,14,16,0.941062,1
0.51,0.23,14,16,0.940895,1
0.51,0.23,14,16,0.939902,1
0.51,0.23,14,17,0.963568,1
0.51,0.23,14,16,0.935829,1
0.51,0.23,14,16,0.937018,1
0.51,0.24,14,17,0.964456,1
