Germline cut rate,Embryo cut rate,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0,0.1,1000,0,0.0992938,0.198588
0,0.1,1000,0,0.0996389,0.199278
0,0.12,1000,0,0.0993783,0.198757
0,0.12,1000,0,0.100413,0.200826
0,0.12,1000,0,0.0997359,0.199472
0,0.12,1000,0,0.100341,0.200682
0,0.12,1000,0,0.0993522,0.198704
0,0.12,1000,0,0.100316,0.200632
0,0.12,1000,0,0.10008,0.20016
0,0.12,1000,0,0.0997033,0.199407
0,0.12,1000,0,0.0994653,0.198931
0,0.12,1000,0,0.0997248,0.19945
0,0.14,1000,0,0.0997765,0.199553
0,0.14,1000,0,0.100172,0.200345
0,0.14,1000,0,0.0999376,0.199875
0,0.14,1000,0,0.0995263,0.199053
0,0.14,1000,0,0.100435,0.200869
0,0.14,1000,0,0.100184,0.200367
0,0.14,1000,0,0.100135,0.200269
0,0.14,1000,0,0.100445,0.20089
0,0.14,1000,0,0.0997295,0.199459
0,0.14,1000,0,0.0998426,0.199685
0,0.16,1000,0,0.099988,0.199976
0,0.16,1000,0,0.100183,0.200365
0,0.16,1000,0,0.0998634,0.199727
0,0.16,1000,0,0.0996612,0.199322
0,0.16,1000,0,0.0999257,0.199851
0,0.16,1000,0,0.100431,0.200861
0,0.16,1000,0,0.100048,0.200096
0,0.16,1000,0,0.0995104,0.199021
0,0.16,1000,0,0.100519,0.201037
0,0.16,1000,0,0.100809,0.201618
0,0.18,1000,0,0.100258,0.200517
0,0.18,1000,0,0.0998283,0.199657
0,0.18,1000,0,0.100068,0.200136
0,0.18,1000,0,0.100788,0.201576
0,0.18,1000,0,0.10064,0.20128
0,0.18,1000,0,0.0998849,0.19977
0,0.18,1000,0,0.100818,0.201636
0,0.18,1000,0,0.100441,0.200882
0,0.18,1000,0,0.100205,0.20041
0,0.18,1000,0,0.1005,0.201
0,0.2,1000,0,0.100286,0.200571
0,0.2,1000,0,0.100344,0.200687
0,0.2,1000,0,0.100444,0.200889
0,0.2,1000,0,0.0995183,0.199037
0,0.2,1000,0,0.100364,0.200727
0,0.2,1000,0,0.0999009,0.199802
0,0.2,1000,0,0.100061,0.200122
0,0.2,1000,0,0.100323,0.200645
0,0.2,1000,0,0.0996564,0.199313
0,0.2,1000,0,0.100423,0.200847
0,0.22,1000,0,0.0996532,0.199306
0,0.22,1000,0,0.0997829,0.199566
0,0.22,1000,0,0.0995445,0.199089
0,0.22,1000,0,0.100056,0.200112
0,0.22,1000,0,0.0995968,0.199194
0,0.22,1000,0,0.0999592,0.199918
0,0.22,1000,0,0.100583,0.201165
0,0.22,1000,0,0.0993965,0.198793
0,0.22,1000,0,0.100037,0.200074
0,0.22,1000,0,0.0996794,0.199359
0,0.24,1000,0,0.100857,0.201714
0,0.24,1000,0,0.100381,0.200761
0,0.24,1000,0,0.100698,0.201395
0,0.24,1000,0,0.0995144,0.199029
0,0.24,1000,0,0.0993372,0.198674
0,0.24,1000,0,0.100174,0.200348
0,0.24,1000,0,0.0995746,0.199149
0,0.24,1000,0,0.0995667,0.199133
0,0.24,1000,0,0.100482,0.200963
0,0.24,1000,0,0.100554,0.201109
0,0.26,1000,0,0.100733,0.201467
0,0.26,1000,0,0.0999808,0.199962
0,0.26,1000,0,0.0998586,0.199717
0,0.26,1000,0,0.0999233,0.199847
0,0.26,1000,0,0.0999896,0.199979
0,0.26,1000,0,0.0995247,0.199049
0,0.26,1000,0,0.0998004,0.199601
0,0.26,1000,0,0.099677,0.199354
0,0.26,1000,0,0.100275,0.20055
0,0.26,1000,0,0.0999624,0.199925
0,0.28,1000,0,0.100628,0.201256
0,0.28,1000,0,0.100204,0.200409
0,0.28,1000,0,0.100236,0.200472
0,0.28,1000,0,0.0992024,0.198405
0,0.28,1000,0,0.100465,0.200929
0,0.28,1000,0,0.100155,0.200309
0,0.28,1000,0,0.100028,0.200056
0,0.28,1000,0,0.100825,0.20165
0,0.28,1000,0,0.0998315,0.199663
0,0.28,1000,0,0.0993009,0.198602
0,0.3,1000,0,0.100066,0.200133
0,0.3,1000,0,0.100123,0.200245
0,0.3,1000,0,0.100419,0.200837
0,0.3,1000,0,0.100251,0.200502
0,0.3,1000,0,0.0999049,0.19981
0,0.3,1000,0,0.0998921,0.199784
0,0.3,1000,0,0.0996056,0.199211
0,0.3,1000,0,0.0995001,0.199
0,0.3,1000,0,0.0999976,0.199995
0,0.3,1000,0,0.100131,0.200263
0,0.32,1000,0,0.100143,0.200287
0,0.32,1000,0,0.100553,0.201105
0,0.32,1000,0,0.100635,0.20127
0,0.32,1000,0,0.0995905,0.199181
0,0.32,1000,0,0.0995635,0.199127
0,0.32,1000,0,0.100549,0.201097
0,0.32,1000,0,0.100564,0.201128
0,0.32,1000,0,0.100644,0.201288
0,0.32,1000,0,0.100026,0.200053
0,0.32,1000,0,0.0998243,0.199649
0,0.34,1000,0,0.0997542,0.199508
0,0.34,1000,0,0.100507,0.201013
0,0.34,1000,0,0.100256,0.200512
0,0.34,1000,0,0.100225,0.200449
0,0.34,1000,0,0.099508,0.199016
0,0.34,1000,0,0.0994811,0.198962
0,0.34,1000,0,0.100313,0.200626
0,0.34,1000,0,0.0994241,0.198848
0,0.34,1000,0,0.100716,0.201433
0,0.34,1000,0,0.0998044,0.199609
0,0.36,1000,0,0.0998754,0.199751
0,0.36,1000,0,0.0997248,0.19945
0,0.36,1000,0,0.0997415,0.199483
0,0.36,1000,0,0.100041,0.200082
0,0.36,1000,0,0.100325,0.20065
0,0.36,1000,0,0.100413,0.200826
0,0.36,1000,0,0.0998817,0.199763
0,0.36,1000,0,0.0998163,0.199633
0,0.36,1000,0,0.10057,0.201139
0,0.36,1000,0,0.0999976,0.199995
0,0.38,1000,0,0.100039,0.200078
0,0.38,1000,0,0.0996683,0.199337
0,0.38,1000,0,0.099527,0.199054
0,0.38,1000,0,0.100178,0.200356
0,0.38,1000,0,0.0997407,0.199481
0,0.38,1000,0,0.100251,0.200502
0,0.38,1000,0,0.0997717,0.199543
0,0.38,1000,0,0.100147,0.200295
0,0.38,1000,0,0.099849,0.199698
0,0.38,1000,0,0.100159,0.200319
0,0.4,1000,0,0.0996238,0.199248
0,0.4,1000,0,0.100345,0.20069
0,0.4,1000,0,0.0995968,0.199194
0,0.4,1000,0,0.100245,0.200491
0,0.4,1000,0,0.100232,0.200463
0,0.4,1000,0,0.0999233,0.199847
0,0.4,1000,0,0.0995049,0.19901
0,0.4,1000,0,0.100233,0.200465
0,0.4,1000,0,0.100123,0.200245
0,0.4,1000,0,0.0997534,0.199507
0,0.42,1000,0,0.0992229,0.198446
0,0.42,1000,0,0.0996508,0.199302
0,0.42,1000,0,0.0995199,0.19904
0,0.42,1000,0,0.100894,0.201787
0,0.42,1000,0,0.100241,0.200481
0,0.42,1000,0,0.0999544,0.199909
0,0.42,1000,0,0.100394,0.200789
0,0.42,1000,0,0.100026,0.200053
0,0.42,1000,0,0.10036,0.200721
0,0.42,1000,0,0.100104,0.200208
0,0.44,1000,0,0.100034,0.200069
0,0.44,1000,0,0.099972,0.199944
0,0.44,1000,0,0.100175,0.200349
0,0.44,1000,0,0.0995651,0.19913
0,0.44,1000,0,0.0999664,0.199933
0,0.44,1000,0,0.100732,0.201463
0,0.44,1000,0,0.100259,0.200518
0,0.44,1000,0,0.100192,0.200383
0,0.44,1000,0,0.100034,0.200069
0,0.44,1000,0,0.10001,0.200021
0,0.46,1000,0,0.0999872,0.199974
0,0.46,1000,0,0.0997168,0.199434
0,0.46,1000,0,0.100258,0.200517
0,0.46,1000,0,0.100421,0.200842
0,0.46,1000,0,0.100303,0.200605
0,0.46,1000,0,0.0998945,0.199789
0,0.46,1000,0,0.0998163,0.199633
0,0.46,1000,0,0.100352,0.200703
0,0.46,1000,0,0.0999608,0.199922
0,0.46,1000,0,0.0999632,0.199926
0,0.48,1000,0,0.0997877,0.199575
0,0.48,1000,0,0.0996286,0.199257
0,0.48,1000,0,0.0999296,0.199859
0,0.48,1000,0,0.0998833,0.199767
0,0.48,1000,0,0.100031,0.200062
0,0.48,1000,0,0.10015,0.2003
0,0.48,1000,0,0.0998873,0.199775
0,0.48,1000,0,0.10019,0.20038
0,0.48,1000,0,0.100511,0.201021
0,0.48,1000,0,0.0997956,0.199591
0,0.5,1000,0,0.100411,0.200823
0,0.5,1000,0,0.0999456,0.199891
0,0.5,1000,0,0.100025,0.20005
0,0.5,1000,0,0.0994273,0.198855
0,0.5,1000,0,0.100062,0.200125
0,0.5,1000,0,0.10009,0.200179
0,0.5,1000,0,0.0995358,0.199072
0,0.5,1000,0,0.100022,0.200043
0,0.5,1000,0,0.099849,0.199698
0,0.5,1000,0,0.100258,0.200517
0,0.52,1000,0,0.10025,0.2005
0,0.52,1000,0,0.0992473,0.198495
0,0.52,1000,0,0.100112,0.200224
0,0.52,1000,0,0.10018,0.200359
0,0.52,1000,0,0.0998706,0.199741
0,0.52,1000,0,0.0992008,0.198402
0,0.52,1000,0,0.100014,0.200029
0,0.52,1000,0,0.0994969,0.198994
0,0.52,1000,0,0.100352,0.200705
0,0.52,1000,0,0.10019,0.20038
0,0.54,1000,0,0.0997407,0.199481
0,0.54,1000,0,0.10018,0.200361
0,0.54,1000,0,0.0997996,0.199599
0,0.54,1000,0,0.0999904,0.199981
0,0.54,1000,0,0.100368,0.200735
0,0.54,1000,0,0.10003,0.200059
0,0.54,1000,0,0.100314,0.200628
0,0.54,1000,0,0.100051,0.200102
0,0.54,1000,0,0.0998307,0.199661
0,0.54,1000,0,0.100287,0.200574
0,0.56,1000,0,0.0998068,0.199614
0,0.56,1000,0,0.100072,0.200144
0,0.56,1000,0,0.0992316,0.198463
0,0.56,1000,0,0.0998945,0.199789
0,0.56,1000,0,0.099535,0.19907
0,0.56,1000,0,0.100114,0.200227
0,0.56,1000,0,0.0995183,0.199037
0,0.56,1000,0,0.100021,0.200042
0,0.56,1000,0,0.100894,0.201789
0,0.56,1000,0,0.100089,0.200178
0,0.58,1000,0,0.100365,0.200731
0,0.58,1000,0,0.100227,0.200454
0,0.58,1000,0,0.0999752,0.19995
0,0.58,1000,0,0.0998267,0.199653
0,0.58,1000,0,0.100103,0.200205
0,0.58,1000,0,0.099604,0.199208
0,0.58,1000,0,0.100291,0.200582
0,0.58,1000,0,0.100171,0.200341
0,0.58,1000,0,0.100244,0.200488
0,0.58,1000,0,0.10004,0.20008
0,0.6,1000,0,0.100789,0.201579
0,0.6,1000,0,0.0993562,0.198712
0,0.6,1000,0,0.100345,0.20069
0,0.6,1000,0,0.100584,0.201168
0,0.6,1000,0,0.0994115,0.198823
0,0.6,1000,0,0.100365,0.200729
0,0.6,1000,0,0.100094,0.200189
0,0.6,1000,0,0.100249,0.200499
0,0.6,1000,0,0.0997518,0.199504
0,0.6,1000,0,0.0997733,0.199547
0,0.62,1000,0,0.100469,0.200937
0,0.62,1000,0,0.100311,0.200623
0,0.62,1000,0,0.100014,0.200027
0,0.62,1000,0,0.100316,0.200632
0,0.62,1000,0,0.0993254,0.198651
0,0.62,1000,0,0.100133,0.200266
0,0.62,1000,0,0.0999448,0.19989
0,0.62,1000,0,0.099398,0.198796
0,0.62,1000,0,0.0998371,0.199674
0,0.62,1000,0,0.100082,0.200165
0,0.64,1000,0,0.0998323,0.199665
0,0.64,1000,0,0.10005,0.200101
0,0.64,1000,0,0.0995064,0.199013
0,0.64,1000,0,0.100125,0.20025
0,0.64,1000,0,0.100027,0.200054
0,0.64,1000,0,0.100253,0.200505
0,0.64,1000,0,0.100679,0.201358
0,0.64,1000,0,0.0992197,0.198439
0,0.64,1000,0,0.0999632,0.199926
0,0.64,1000,0,0.0991465,0.198293
0,0.66,1000,0,0.0992071,0.198414
0,0.66,1000,0,0.100419,0.200839
0,0.66,1000,0,0.0999848,0.19997
0,0.66,1000,0,0.0997821,0.199564
0,0.66,1000,0,0.0990052,0.19801
0,0.66,1000,0,0.100169,0.200338
0,0.66,1000,0,0.100181,0.200362
0,0.66,1000,0,0.099869,0.199738
0,0.66,1000,0,0.0996389,0.199278
0,0.66,1000,0,0.099948,0.199896
0,0.68,1000,0,0.0994653,0.198931
0,0.68,1000,0,0.100002,0.200003
0,0.68,1000,0,0.100163,0.200327
0,0.68,1000,0,0.100202,0.200404
0,0.68,1000,0,0.0998857,0.199771
0,0.68,1000,0,0.0994906,0.198981
0,0.68,1000,0,0.0996516,0.199303
0,0.68,1000,0,0.0999169,0.199834
0,0.68,1000,0,0.100167,0.200333
0,0.68,1000,0,0.10036,0.200719
0,0.7,1000,0,0.100435,0.200871
0,0.7,1000,0,0.099353,0.198706
0,0.7,1000,0,0.100365,0.200731
0,0.7,1000,0,0.0994621,0.198924
0,0.7,1000,0,0.100143,0.200287
0,0.7,1000,0,0.0998179,0.199636
0,0.7,1000,0,0.100063,0.200126
0,0.7,1000,0,0.10007,0.200141
0,0.7,1000,0,0.100159,0.200319
0,0.7,1000,0,0.100252,0.200504
0,0.72,1000,0,0.0999336,0.199867
0,0.72,1000,0,0.0995144,0.199029
0,0.72,1000,0,0.100478,0.200957
0,0.72,1000,0,0.0998203,0.199641
0,0.72,1000,0,0.100293,0.200586
0,0.72,1000,0,0.0992237,0.198447
0,0.72,1000,0,0.0995722,0.199144
0,0.72,1000,0,0.100265,0.200529
0,0.72,1000,0,0.0998594,0.199719
0,0.72,1000,0,0.100699,0.201399
0,0.74,1000,0,0.0998235,0.199647
0,0.74,1000,0,0.100308,0.200616
0,0.74,1000,0,0.0991473,0.198295
0,0.74,1000,0,0.100496,0.200992
0,0.74,1000,0,0.0997216,0.199443
0,0.74,1000,0,0.0998738,0.199748
0,0.74,1000,0,0.100005,0.20001
0,0.74,1000,0,0.0999424,0.199885
0,0.74,1000,0,0.100538,0.201076
0,0.74,1000,0,0.100399,0.200798
0,0.76,1000,0,0.0997009,0.199402
0,0.76,1000,0,0.100176,0.200353
0,0.76,1000,0,0.100143,0.200287
0,0.76,1000,0,0.10031,0.20062
0,0.76,1000,0,0.100146,0.200292
0,0.76,1000,0,0.0995381,0.199076
0,0.76,1000,0,0.0996731,0.199346
0,0.76,1000,0,0.0999233,0.199847
0,0.76,1000,0,0.0994661,0.198932
0,0.76,1000,0,0.100048,0.200096
0,0.78,1000,0,0.10035,0.2007
0,0.78,1000,0,0.0995255,0.199051
0,0.78,1000,0,0.0994273,0.198855
0,0.78,1000,0,0.100435,0.200869
0,0.78,1000,0,0.0989268,0.197854
0,0.78,1000,0,0.099573,0.199146
0,0.78,1000,0,0.100651,0.201301
0,0.78,1000,0,0.0995286,0.199057
0,0.78,1000,0,0.0999408,0.199882
0,0.78,1000,0,0.0998562,0.199712
0,0.8,1000,0,0.100032,0.200064
0,0.8,1000,0,0.0995588,0.199118
0,0.8,1000,0,0.0997494,0.199499
0,0.8,1000,0,0.0999065,0.199813
0,0.8,1000,0,0.100286,0.200571
0,0.8,1000,0,0.0999137,0.199827
0,0.8,1000,0,0.100793,0.201585
0,0.8,1000,0,0.100431,0.200863
0,0.8,1000,0,0.0993578,0.198716
0,0.8,1000,0,0.0999336,0.199867
0,0.82,1000,0,0.0995865,0.199173
0,0.82,1000,0,0.0999792,0.199958
0,0.82,1000,0,0.100218,0.200436
0,0.82,1000,0,0.100186,0.200372
0,0.82,1000,0,0.0994226,0.198845
0,0.82,1000,0,0.099972,0.199944
0,0.82,1000,0,0.100187,0.200373
0,0.82,1000,0,0.100222,0.200444
0,0.82,1000,0,0.099861,0.199722
0,0.82,1000,0,0.100017,0.200034
0,0.84,1000,0,0.0995675,0.199135
0,0.84,1000,0,0.0996763,0.199353
0,0.84,1000,0,0.0988822,0.197764
0,0.84,1000,0,0.100557,0.201113
0,0.84,1000,0,0.0996683,0.199337
0,0.84,1000,0,0.100598,0.201196
0,0.84,1000,0,0.0997821,0.199564
0,0.84,1000,0,0.0999904,0.199981
0,0.84,1000,0,0.0999712,0.199942
0,0.84,1000,0,0.100223,0.200446
0,0.86,1000,0,0.100111,0.200223
0,0.86,1000,0,0.0999352,0.19987
0,0.86,1000,0,0.10001,0.200021
0,0.86,1000,0,0.0998913,0.199783
0,0.86,1000,0,0.0996731,0.199346
0,0.86,1000,0,0.0996389,0.199278
0,0.86,1000,0,0.0994859,0.198972
0,0.86,1000,0,0.100428,0.200856
0,0.86,1000,0,0.100394,0.200789
0,0.86,1000,0,0.0996747,0.199349
0,0.88,1000,0,0.100046,0.200091
0,0.88,1000,0,0.100287,0.200574
0,0.88,1000,0,0.09996,0.19992
0,0.88,1000,0,0.0998793,0.199759
0,0.88,1000,0,0.0998594,0.199719
0,0.88,1000,0,0.100233,0.200465
0,0.88,1000,0,0.0998442,0.199688
0,0.88,1000,0,0.100343,0.200686
0,0.88,1000,0,0.100176,0.200351
0,0.88,1000,0,0.0997924,0.199585
0,0.9,1000,0,0.0998411,0.199682
0,0.9,1000,0,0.100406,0.200811
0,0.9,1000,0,0.0999416,0.199883
0,0.9,1000,0,0.0998977,0.199795
0,0.9,1000,0,0.100272,0.200544
0,0.9,1000,0,0.0999033,0.199807
0,0.9,1000,0,0.099952,0.199904
0,0.9,1000,0,0.100142,0.200284
0,0.9,1000,0,0.100092,0.200184
0,0.9,1000,0,0.0999328,0.199866
0,0.92,1000,0,0.0999376,0.199875
0,0.92,1000,0,0.099323,0.198646
0,0.92,1000,0,0.0999193,0.199839
0,0.92,1000,0,0.099992,0.199984
0,0.92,1000,0,0.0995945,0.199189
0,0.92,1000,0,0.100163,0.200327
0,0.92,1000,0,0.0998921,0.199784
0,0.92,1000,0,0.100561,0.201121
0,0.92,1000,0,0.0996842,0.199368
0,0.92,1000,0,0.0996675,0.199335
0,0.94,1000,0,0.100268,0.200536
0,0.94,1000,0,0.0995603,0.199121
0,0.94,1000,0,0.100336,0.200671
0,0.94,1000,0,0.100085,0.20017
0,0.94,1000,0,0.10026,0.20052
0,0.94,1000,0,0.100166,0.200332
0,0.94,1000,0,0.100039,0.200078
0,0.94,1000,0,0.09965,0.1993
0,0.94,1000,0,0.0994764,0.198953
0,0.94,1000,0,0.0998371,0.199674
0,0.96,1000,0,0.100173,0.200346
0,0.96,1000,0,0.100315,0.200629
0,0.96,1000,0,0.099936,0.199872
0,0.96,1000,0,0.0997104,0.199421
0,0.96,1000,0,0.0998275,0.199655
0,0.96,1000,0,0.0996731,0.199346
0,0.96,1000,0,0.0995595,0.199119
0,0.96,1000,0,0.100051,0.200102
0,0.96,1000,0,0.100299,0.200599
0,0.96,1000,0,0.100446,0.200892
0,0.98,1000,0,0.0997924,0.199585
0,0.98,1000,0,0.0999336,0.199867
0,0.98,1000,0,0.100009,0.200018
0,0.98,1000,0,0.0997367,0.199473
0,0.98,1000,0,0.100155,0.200309
0,0.98,1000,0,0.100437,0.200874
0,0.98,1000,0,0.0997741,0.199548
0,0.98,1000,0,0.100747,0.201494
0,0.98,1000,0,0.100212,0.200423
0,0.98,1000,0,0.100074,0.200147
0,1,1000,0,0.10043,0.20086
0,1,1000,0,0.099992,0.199984
0,1,1000,0,0.100313,0.200626
0,1,1000,0,0.100811,0.201623
0,1,1000,0,0.100417,0.200834
0,1,1000,0,0.100583,0.201167
0,1,1000,0,0.10012,0.20024
0,1,1000,0,0.0996111,0.199222
0,1,1000,0,0.100078,0.200157
0,1,1000,0,0.100535,0.20107
0.02,0,1000,0,0.099964,0.199928
0.02,0,1000,0,0.100101,0.200202
0.02,0,1000,0,0.0994241,0.198848
0.02,0,1000,0,0.0999584,0.199917
0.02,0,1000,0,0.100698,0.201397
0.02,0,1000,0,0.100417,0.200834
0.02,0,1000,0,0.0996461,0.199292
0.02,0,1000,0,0.0997884,0.199577
0.02,0,1000,0,0.0999616,0.199923
0.02,0,1000,0,0.0999696,0.199939
0.02,0.02,1000,0,0.100005,0.20001
0.02,0.02,1000,0,0.0999065,0.199813
0.02,0.02,1000,0,0.100275,0.20055
0.02,0.02,1000,0,0.0994803,0.198961
0.02,0.02,1000,0,0.0994044,0.198809
0.02,0.02,1000,0,0.0999257,0.199851
0.02,0.02,1000,0,0.100188,0.200377
0.02,0.02,1000,0,0.10072,0.201441
0.02,0.02,1000,0,0.100414,0.200827
0.02,0.02,1000,0,0.0999153,0.199831
0.02,0.04,1000,0,0.09998,0.19996
0.02,0.04,1000,0,0.100079,0.200159
0.02,0.04,1000,0,0.0998363,0.199673
0.02,0.04,1000,0,0.10039,0.200781
0.02,0.04,1000,0,0.100021,0.200042
0.02,0.04,1000,0,0.0999656,0.199931
0.02,0.04,1000,0,0.100088,0.200176
0.02,0.04,1000,0,0.0995421,0.199084
0.02,0.04,1000,0,0.100199,0.200398
0.02,0.04,1000,0,0.100348,0.200695
0.02,0.06,1000,0,0.100066,0.200131
0.02,0.06,1000,0,0.0999201,0.19984
0.02,0.06,1000,0,0.0997415,0.199483
0.02,0.06,1000,0,0.0998028,0.199606
0.02,0.06,1000,0,0.0992639,0.198528
0.02,0.06,1000,0,0.0998426,0.199685
0.02,0.06,1000,0,0.100587,0.201173
0.02,0.06,1000,0,0.100332,0.200665
0.02,0.06,1000,0,0.100015,0.20003
0.02,0.06,1000,0,0.0996349,0.19927
0.02,0.08,1000,0,0.100683,0.201366
0.02,0.08,1000,0,0.100518,0.201036
0.02,0.08,1000,0,0.0997224,0.199445
0.02,0.08,1000,0,0.100584,0.201168
0.02,0.08,1000,0,0.100341,0.200682
0.02,0.08,1000,0,0.100569,0.201138
0.02,0.08,1000,0,0.0999456,0.199891
0.02,0.08,1000,0,0.0998131,0.199626
0.02,0.08,1000,0,0.0999936,0.199987
0.02,0.08,1000,0,0.100378,0.200756
0.02,0.1,1000,0,0.099964,0.199928
0.02,0.1,1000,0,0.100179,0.200357
0.02,0.1,1000,0,0.0997415,0.199483
0.02,0.1,1000,0,0.100113,0.200226
0.02,0.1,1000,0,0.100051,0.200102
0.02,0.1,1000,0,0.100167,0.200333
0.02,0.1,1000,0,0.100144,0.200288
0.02,0.1,1000,0,0.100544,0.201087
0.02,0.1,1000,0,0.100257,0.200515
0.02,0.1,1000,0,0.0997598,0.19952
0.02,0.12,1000,0,0.100071,0.200143
0.02,0.12,1000,0,0.100174,0.200348
0.02,0.12,1000,0,0.0998044,0.199609
0.02,0.12,1000,0,0.0999448,0.19989
0.02,0.12,1000,0,0.100851,0.201702
0.02,0.12,1000,0,0.0993901,0.19878
0.02,0.12,1000,0,0.0994313,0.198863
0.02,0.12,1000,0,0.0999249,0.19985
0.02,0.12,1000,0,0.09998,0.19996
0.02,0.12,1000,0,0.100109,0.200218
0.02,0.14,1000,0,0.099516,0.199032
0.02,0.14,1000,0,0.100058,0.200115
0.02,0.14,1000,0,0.100264,0.200528
0.02,0.14,1000,0,0.0992749,0.19855
0.02,0.14,1000,0,0.100965,0.20193
0.02,0.14,1000,0,0.100067,0.200134
0.02,0.14,1000,0,0.0997168,0.199434
0.02,0.14,1000,0,0.100783,0.201566
0.02,0.14,1000,0,0.100377,0.200753
0.02,0.14,1000,0,0.100302,0.200603
0.02,0.16,1000,0,0.0996826,0.199365
0.02,0.16,1000,0,0.100022,0.200043
0.02,0.16,1000,0,0.0997081,0.199416
0.02,0.16,1000,0,0.100324,0.200648
0.02,0.16,1000,0,0.10052,0.201041
0.02,0.16,1000,0,0.100163,0.200327
0.02,0.16,1000,0,0.100218,0.200436
0.02,0.16,1000,0,0.0993435,0.198687
0.02,0.16,1000,0,0.0998012,0.199602
0.02,0.16,1000,0,0.0994637,0.198927
0.02,0.18,1000,0,0.0997256,0.199451
0.02,0.18,1000,0,0.0997494,0.199499
0.02,0.18,1000,0,0.0994756,0.198951
0.02,0.18,1000,0,0.101091,0.202182
0.02,0.18,1000,0,0.100296,0.200592
0.02,0.18,1000,0,0.100489,0.200978
0.02,0.18,1000,0,0.0996381,0.199276
0.02,0.18,1000,0,0.100369,0.200739
0.02,0.18,1000,0,0.0995381,0.199076
0.02,0.18,1000,0,0.100361,0.200723
0.02,0.2,1000,0,0.0997614,0.199523
0.02,0.2,1000,0,0.0999097,0.199819
0.02,0.2,1000,0,0.100143,0.200287
0.02,0.2,1000,0,0.0997391,0.199478
0.02,0.2,1000,0,0.0998147,0.199629
0.02,0.2,1000,0,0.100282,0.200563
0.02,0.2,1000,0,0.100275,0.20055
0.02,0.2,1000,0,0.100093,0.200186
0.02,0.2,1000,0,0.0997534,0.199507
0.02,0.2,1000,0,0.100513,0.201026
0.02,0.22,1000,0,0.100357,0.200715
0.02,0.22,1000,0,0.100234,0.200468
0.02,0.22,1000,0,0.0997136,0.199427
0.02,0.22,1000,0,0.099712,0.199424
0.02,0.22,1000,0,0.0996199,0.19924
0.02,0.22,1000,0,0.100433,0.200866
0.02,0.22,1000,0,0.0996675,0.199335
0.02,0.22,1000,0,0.100011,0.200022
0.02,0.22,1000,0,0.10064,0.20128
0.02,0.22,1000,0,0.100571,0.201142
0.02,0.24,1000,0,0.0999544,0.199909
0.02,0.24,1000,0,0.0997972,0.199594
0.02,0.24,1000,0,0.100406,0.200813
0.02,0.24,1000,0,0.0996048,0.19921
0.02,0.24,1000,0,0.100159,0.200319
0.02,0.24,1000,0,0.0995342,0.199068
0.02,0.24,1000,0,0.0996405,0.199281
